scale,porosity,v_added_sim,v_added_meas,file_index
0.86,0.61,5.9853674936732735e-06,6e-06,40
0.86,0.62,5.947584031108373e-06,6e-06,40
0.86,0.6,6.0231509562381736e-06,6e-06,40
0.87,0.5700000000000001,6.02045213748354e-06,6e-06,40
0.87,0.5800000000000001,5.9853674936732735e-06,6e-06,40
0.87,0.56,6.055536781293805e-06,6e-06,40
0.87,0.59,5.950282849863009e-06,6e-06,40
0.88,0.55,5.969174581145457e-06,6e-06,40
0.88,0.53,6.0339462312567175e-06,6e-06,40
0.88,0.54,6.001560406201087e-06,6e-06,40
0.89,0.5,5.9961627686918175e-06,6e-06,40
0.89,0.51,5.966475762390824e-06,6e-06,40
0.89,0.48,6.055536781293805e-06,6e-06,40
0.89,0.49,6.025849774992813e-06,6e-06,40
0.9,0.44,6.0231509562381736e-06,6e-06,40
0.9,0.47,5.942186393599103e-06,6e-06,40
0.9,0.45,5.9961627686918175e-06,6e-06,40
0.9,0.46,5.969174581145459e-06,6e-06,40
0.9,0.43,6.050139143784532e-06,6e-06,40
0.91,0.39,5.993463949937183e-06,6e-06,40
0.91,0.38,6.0177533187289045e-06,6e-06,40
0.91,0.41,5.9448852123537385e-06,6e-06,40
0.91,0.37,6.042042687520627e-06,6e-06,40
0.91,0.4,5.969174581145461e-06,6e-06,40
0.92,0.32,5.9799698561639985e-06,6e-06,40
0.92,0.31,6.001560406201085e-06,6e-06,40
0.92,0.29000000000000004,6.044741506275258e-06,6e-06,40
0.92,0.3,6.023150956238172e-06,6e-06,40
0.92,0.33,5.958379306126912e-06,6e-06,40
0.93,0.24,5.947584031108371e-06,6e-06,40
0.93,0.2,6.023150956238172e-06,6e-06,40
0.93,0.21,6.004259224955723e-06,6e-06,40
0.93,0.19,6.042042687520624e-06,6e-06,40
0.93,0.23,5.966475762390822e-06,6e-06,40
0.93,0.22,5.985367493673273e-06,6e-06,40
0.94,0.09,5.985367493673269e-06,6e-06,40
0.94,0.06000000000000001,6.033946231256714e-06,6e-06,40
0.94,0.1,5.969174581145456e-06,6e-06,40
0.94,0.11,5.952981668617642e-06,6e-06,40
0.94,0.08,6.001560406201085e-06,6e-06,40
0.94,0.06999999999999999,6.0177533187289e-06,6e-06,40
0.94,0.05,6.050139143784529e-06,6e-06,40
0.04,0.94,6.047215680251343e-06,6e-06,41
0.05,0.94,6.031010596855915e-06,6e-06,41
0.06000000000000001,0.94,6.0148055134604916e-06,6e-06,41
0.06999999999999999,0.94,5.998600430065065e-06,6e-06,41
0.08,0.94,5.982395346669639e-06,6e-06,41
0.09,0.94,5.966190263274213e-06,6e-06,41
0.1,0.94,5.949985179878787e-06,6e-06,41
0.18000000000000002,0.93,6.0418139857862e-06,6e-06,41
0.19,0.93,6.0229080551582025e-06,6e-06,41
0.2,0.93,6.004002124530206e-06,6e-06,41
0.21,0.93,5.985096193902211e-06,6e-06,41
0.22,0.93,5.966190263274213e-06,6e-06,41
0.23,0.93,5.947284332646218e-06,6e-06,41
0.28,0.92,6.047215680251343e-06,6e-06,41
0.29000000000000004,0.92,6.025608902390775e-06,6e-06,41
0.3,0.92,6.004002124530208e-06,6e-06,41
0.31,0.92,5.98239534666964e-06,6e-06,41
0.32,0.92,5.960788568809073e-06,6e-06,41
0.36000000000000004,0.91,6.047215680251343e-06,6e-06,41
0.37,0.91,6.022908055158204e-06,6e-06,41
0.38,0.91,5.998600430065065e-06,6e-06,41
0.39,0.91,5.974292804971927e-06,6e-06,41
0.4,0.91,5.949985179878787e-06,6e-06,41
0.42,0.9,6.0580190691816275e-06,6e-06,41
0.43,0.9,6.031010596855918e-06,6e-06,41
0.44,0.9,6.004002124530208e-06,6e-06,41
0.45,0.9,5.976993652204499e-06,6e-06,41
0.46,0.9,5.9499851798787885e-06,6e-06,41
0.48,0.89,6.03641229132106e-06,6e-06,41
0.49,0.89,6.006702971762779e-06,6e-06,41
0.5,0.89,5.976993652204499e-06,6e-06,41
0.51,0.89,5.947284332646218e-06,6e-06,41
0.52,0.88,6.047215680251344e-06,6e-06,41
0.53,0.88,6.014805513460492e-06,6e-06,41
0.54,0.88,5.98239534666964e-06,6e-06,41
0.55,0.88,5.9499851798787885e-06,6e-06,41
0.56,0.87,6.03641229132106e-06,6e-06,41
0.5700000000000001,0.87,6.001301277297636e-06,6e-06,41
0.5800000000000001,0.87,5.966190263274215e-06,6e-06,41
0.59,0.86,6.041813985786202e-06,6e-06,41
0.6,0.86,6.004002124530209e-06,6e-06,41
0.61,0.86,5.966190263274215e-06,6e-06,41
0.62,0.85,6.031010596855919e-06,6e-06,41
0.63,0.85,5.9904978883673536e-06,6e-06,41
0.64,0.85,5.9499851798787885e-06,6e-06,41
0.64,0.8400000000000001,6.047215680251343e-06,6e-06,41
0.65,0.8400000000000001,6.004002124530208e-06,6e-06,41
0.66,0.8300000000000001,6.052617374716485e-06,6e-06,41
0.66,0.8400000000000001,5.960788568809073e-06,6e-06,41
0.67,0.8300000000000001,6.006702971762778e-06,6e-06,41
0.68,0.8200000000000001,6.047215680251343e-06,6e-06,41
0.68,0.8300000000000001,5.960788568809073e-06,6e-06,41
0.6900000000000001,0.8200000000000001,5.998600430065065e-06,6e-06,41
0.7000000000000001,0.81,6.031010596855918e-06,6e-06,41
0.7000000000000001,0.8200000000000001,5.949985179878787e-06,6e-06,41
0.7100000000000001,0.81,5.9796944994370675e-06,6e-06,41
0.7100000000000001,0.8,6.0580190691816275e-06,6e-06,41
0.72,0.8,6.004002124530209e-06,6e-06,41
0.73,0.79,6.022908055158205e-06,6e-06,41
0.73,0.8,5.9499851798787885e-06,6e-06,41
0.74,0.79,5.966190263274215e-06,6e-06,41
0.74,0.78,6.03641229132106e-06,6e-06,41
0.75,0.77,6.044514833018772e-06,6e-06,41
0.75,0.78,5.976993652204499e-06,6e-06,41
0.76,0.77,5.982395346669641e-06,6e-06,41
0.76,0.76,6.047215680251345e-06,6e-06,41
0.77,0.75,6.044514833018774e-06,6e-06,41
0.77,0.76,5.982395346669643e-06,6e-06,41
0.78,0.74,6.03641229132106e-06,6e-06,41
0.78,0.75,5.976993652204499e-06,6e-06,41
0.79,0.73,6.022908055158206e-06,6e-06,41
0.79,0.74,5.966190263274216e-06,6e-06,41
0.8,0.73,5.9499851798787885e-06,6e-06,41
0.8,0.7100000000000001,6.0580190691816275e-06,6e-06,41
0.8,0.72,6.004002124530208e-06,6e-06,41
0.81,0.7100000000000001,5.979694499437069e-06,6e-06,41
0.81,0.7000000000000001,6.031010596855918e-06,6e-06,41
0.8200000000000001,0.68,6.047215680251343e-06,6e-06,41
0.8200000000000001,0.6900000000000001,5.998600430065065e-06,6e-06,41
0.8200000000000001,0.7000000000000001,5.949985179878787e-06,6e-06,41
0.8300000000000001,0.67,6.00670297176278e-06,6e-06,41
0.8300000000000001,0.68,5.960788568809074e-06,6e-06,41
0.8300000000000001,0.66,6.052617374716487e-06,6e-06,41
0.8400000000000001,0.64,6.047215680251343e-06,6e-06,41
0.8400000000000001,0.65,6.004002124530208e-06,6e-06,41
0.8400000000000001,0.66,5.960788568809073e-06,6e-06,41
0.85,0.63,5.990497888367358e-06,6e-06,41
0.85,0.64,5.949985179878793e-06,6e-06,41
0.85,0.62,6.031010596855921e-06,6e-06,41
0.86,0.61,5.966190263274215e-06,6e-06,41
0.86,0.59,6.041813985786201e-06,6e-06,41
0.86,0.6,6.004002124530208e-06,6e-06,41
0.87,0.5800000000000001,5.966190263274215e-06,6e-06,41
0.87,0.56,6.03641229132106e-06,6e-06,41
0.87,0.5700000000000001,6.001301277297637e-06,6e-06,41
0.88,0.52,6.047215680251344e-06,6e-06,41
0.88,0.53,6.014805513460492e-06,6e-06,41
0.88,0.55,5.9499851798787885e-06,6e-06,41
0.88,0.54,5.982395346669641e-06,6e-06,41
0.89,0.48,6.036412291321061e-06,6e-06,41
0.89,0.5,5.9769936522045e-06,6e-06,41
0.89,0.51,5.947284332646219e-06,6e-06,41
0.89,0.49,6.0067029717627814e-06,6e-06,41
0.9,0.43,6.031010596855918e-06,6e-06,41
0.9,0.46,5.9499851798787885e-06,6e-06,41
0.9,0.44,6.004002124530208e-06,6e-06,41
0.9,0.42,6.0580190691816275e-06,6e-06,41
0.9,0.45,5.9769936522044974e-06,6e-06,41
0.91,0.36000000000000004,6.047215680251347e-06,6e-06,41
0.91,0.4,5.949985179878793e-06,6e-06,41
0.91,0.37,6.0229080551582085e-06,6e-06,41
0.91,0.39,5.9742928049719325e-06,6e-06,41
0.91,0.38,5.9986004300650705e-06,6e-06,41
0.92,0.32,5.9607885688090696e-06,6e-06,41
0.92,0.28,6.047215680251341e-06,6e-06,41
0.92,0.31,5.9823953466696375e-06,6e-06,41
0.92,0.29000000000000004,6.0256089023907726e-06,6e-06,41
0.92,0.3,6.004002124530205e-06,6e-06,41
0.93,0.21,5.985096193902211e-06,6e-06,41
0.93,0.2,6.004002124530208e-06,6e-06,41
0.93,0.22,5.966190263274213e-06,6e-06,41
0.93,0.23,5.947284332646218e-06,6e-06,41
0.93,0.19,6.0229080551582025e-06,6e-06,41
0.93,0.18000000000000002,6.0418139857862e-06,6e-06,41
0.94,0.08,5.982395346669641e-06,6e-06,41
0.94,0.1,5.9499851798787885e-06,6e-06,41
0.94,0.06999999999999999,5.998600430065067e-06,6e-06,41
0.94,0.04,6.047215680251344e-06,6e-06,41
0.94,0.05,6.031010596855919e-06,6e-06,41
0.94,0.06000000000000001,6.014805513460492e-06,6e-06,41
0.94,0.09,5.966190263274216e-06,6e-06,41
0.05,0.94,6.049496262428309e-06,6e-06,42
0.06000000000000001,0.94,6.0333029408561525e-06,6e-06,42
0.06999999999999999,0.94,6.017109619283997e-06,6e-06,42
0.08,0.94,6.000916297711842e-06,6e-06,42
0.09,0.94,5.984722976139685e-06,6e-06,42
0.1,0.94,5.96852965456753e-06,6e-06,42
0.11,0.94,5.952336332995374e-06,6e-06,42
0.19,0.93,6.041399601642231e-06,6e-06,42
0.2,0.93,6.022507393141383e-06,6e-06,42
0.21,0.93,6.0036151846405335e-06,6e-06,42
0.22,0.93,5.984722976139685e-06,6e-06,42
0.23,0.93,5.965830767638837e-06,6e-06,42
0.24,0.93,5.946938559137989e-06,6e-06,42
0.29000000000000004,0.92,6.044098488570924e-06,6e-06,42
0.3,0.92,6.022507393141384e-06,6e-06,42
0.31,0.92,6.000916297711842e-06,6e-06,42
0.32,0.92,5.979325202282301e-06,6e-06,42
0.33,0.92,5.9577341068527585e-06,6e-06,42
0.37,0.91,6.041399601642232e-06,6e-06,42
0.38,0.91,6.017109619283997e-06,6e-06,42
0.39,0.91,5.992819636925766e-06,6e-06,42
0.4,0.91,5.9685296545675315e-06,6e-06,42
0.41,0.91,5.9442396722092964e-06,6e-06,42
0.43,0.9,6.0494962624283095e-06,6e-06,42
0.44,0.9,6.022507393141384e-06,6e-06,42
0.45,0.9,5.995518523854458e-06,6e-06,42
0.46,0.9,5.968529654567532e-06,6e-06,42
0.47,0.9,5.941540785280606e-06,6e-06,42
0.48,0.89,6.054894036285697e-06,6e-06,42
0.49,0.89,6.025206280070078e-06,6e-06,42
0.5,0.89,5.995518523854458e-06,6e-06,42
0.51,0.89,5.965830767638839e-06,6e-06,42
0.53,0.88,6.033302940856154e-06,6e-06,42
0.54,0.88,6.000916297711842e-06,6e-06,42
0.55,0.88,5.968529654567532e-06,6e-06,42
0.56,0.87,6.054894036285697e-06,6e-06,42
0.5700000000000001,0.87,6.019808506212691e-06,6e-06,42
0.5800000000000001,0.87,5.9847229761396876e-06,6e-06,42
0.59,0.87,5.949637446066682e-06,6e-06,42
0.6,0.86,6.022507393141385e-06,6e-06,42
0.61,0.86,5.9847229761396876e-06,6e-06,42
0.62,0.85,6.049496262428311e-06,6e-06,42
0.62,0.86,5.946938559137991e-06,6e-06,42
0.63,0.85,6.0090129584979226e-06,6e-06,42
0.64,0.85,5.968529654567532e-06,6e-06,42
0.65,0.8400000000000001,6.022507393141385e-06,6e-06,42
0.66,0.8400000000000001,5.979325202282303e-06,6e-06,42
0.67,0.8300000000000001,6.025206280070076e-06,6e-06,42
0.68,0.8300000000000001,5.979325202282303e-06,6e-06,42
0.6900000000000001,0.8200000000000001,6.017109619283999e-06,6e-06,42
0.7000000000000001,0.81,6.0494962624283095e-06,6e-06,42
0.7000000000000001,0.8200000000000001,5.968529654567532e-06,6e-06,42
0.7100000000000001,0.81,5.99821741078315e-06,6e-06,42
0.72,0.81,5.94693855913799e-06,6e-06,42
0.72,0.8,6.022507393141385e-06,6e-06,42
0.73,0.8,5.968529654567532e-06,6e-06,42
0.73,0.79,6.041399601642234e-06,6e-06,42
0.74,0.79,5.9847229761396876e-06,6e-06,42
0.74,0.78,6.054894036285697e-06,6e-06,42
0.75,0.78,5.995518523854458e-06,6e-06,42
0.76,0.77,6.0009162977118445e-06,6e-06,42
0.77,0.76,6.000916297711844e-06,6e-06,42
0.78,0.74,6.0548940362856985e-06,6e-06,42
0.78,0.75,5.9955185238544606e-06,6e-06,42
0.79,0.73,6.0413996016422365e-06,6e-06,42
0.79,0.74,5.984722976139689e-06,6e-06,42
0.8,0.73,5.968529654567532e-06,6e-06,42
0.8,0.72,6.022507393141386e-06,6e-06,42
0.81,0.7000000000000001,6.049496262428313e-06,6e-06,42
0.81,0.7100000000000001,5.998217410783151e-06,6e-06,42
0.81,0.72,5.946938559137991e-06,6e-06,42
0.8200000000000001,0.6900000000000001,6.017109619283999e-06,6e-06,42
0.8200000000000001,0.7000000000000001,5.968529654567532e-06,6e-06,42
0.8300000000000001,0.67,6.025206280070078e-06,6e-06,42
0.8300000000000001,0.68,5.979325202282303e-06,6e-06,42
0.8400000000000001,0.66,5.979325202282303e-06,6e-06,42
0.8400000000000001,0.65,6.022507393141385e-06,6e-06,42
0.85,0.62,6.049496262428315e-06,6e-06,42
0.85,0.64,5.9685296545675365e-06,6e-06,42
0.85,0.63,6.009012958497925e-06,6e-06,42
0.86,0.62,5.946938559137993e-06,6e-06,42
0.86,0.6,6.022507393141386e-06,6e-06,42
0.86,0.61,5.9847229761396876e-06,6e-06,42
0.87,0.56,6.0548940362856985e-06,6e-06,42
0.87,0.59,5.949637446066686e-06,6e-06,42
0.87,0.5800000000000001,5.984722976139689e-06,6e-06,42
0.87,0.5700000000000001,6.0198085062126956e-06,6e-06,42
0.88,0.53,6.033302940856158e-06,6e-06,42
0.88,0.54,6.0009162977118445e-06,6e-06,42
0.88,0.55,5.968529654567532e-06,6e-06,42
0.89,0.49,6.025206280070081e-06,6e-06,42
0.89,0.51,5.965830767638842e-06,6e-06,42
0.89,0.48,6.054894036285701e-06,6e-06,42
0.89,0.5,5.995518523854462e-06,6e-06,42
0.9,0.43,6.049496262428315e-06,6e-06,42
0.9,0.47,5.9415407852806074e-06,6e-06,42
0.9,0.44,6.022507393141387e-06,6e-06,42
0.9,0.46,5.968529654567534e-06,6e-06,42
0.9,0.45,5.9955185238544606e-06,6e-06,42
0.91,0.38,6.0171096192840015e-06,6e-06,42
0.91,0.39,5.992819636925767e-06,6e-06,42
0.91,0.4,5.968529654567532e-06,6e-06,42
0.91,0.41,5.944239672209299e-06,6e-06,42
0.91,0.37,6.041399601642235e-06,6e-06,42
0.92,0.31,6.0009162977118445e-06,6e-06,42
0.92,0.3,6.022507393141385e-06,6e-06,42
0.92,0.29000000000000004,6.0440984885709255e-06,6e-06,42
0.92,0.33,5.957734106852763e-06,6e-06,42
0.92,0.32,5.979325202282303e-06,6e-06,42
0.93,0.22,5.984722976139689e-06,6e-06,42
0.93,0.23,5.9658307676388424e-06,6e-06,42
0.93,0.19,6.0413996016422365e-06,6e-06,42
0.93,0.21,6.003615184640539e-06,6e-06,42
0.93,0.2,6.022507393141387e-06,6e-06,42
0.93,0.24,5.946938559137993e-06,6e-06,42
0.94,0.06999999999999999,6.0171096192840015e-06,6e-06,42
0.94,0.09,5.984722976139689e-06,6e-06,42
0.94,0.06000000000000001,6.033302940856158e-06,6e-06,42
0.94,0.05,6.049496262428313e-06,6e-06,42
0.94,0.1,5.968529654567532e-06,6e-06,42
0.94,0.11,5.952336332995377e-06,6e-06,42
0.94,0.08,6.0009162977118445e-06,6e-06,42
0.05,0.94,6.053852497267839e-06,6e-06,43
0.06000000000000001,0.94,6.037661947425168e-06,6e-06,43
0.06999999999999999,0.94,6.021471397582496e-06,6e-06,43
0.08,0.94,6.0052808477398236e-06,6e-06,43
0.09,0.94,5.9890902978971526e-06,6e-06,43
0.1,0.94,5.9728997480544815e-06,6e-06,43
0.11,0.94,5.9567091982118105e-06,6e-06,43
0.12,0.94,5.940518648369138e-06,6e-06,43
0.19,0.93,6.045757222346502e-06,6e-06,43
0.2,0.93,6.0268682475300524e-06,6e-06,43
0.21,0.93,6.0079792727136025e-06,6e-06,43
0.22,0.93,5.9890902978971526e-06,6e-06,43
0.23,0.93,5.970201323080703e-06,6e-06,43
0.24,0.93,5.951312348264253e-06,6e-06,43
0.29000000000000004,0.92,6.048455647320283e-06,6e-06,43
0.3,0.92,6.0268682475300524e-06,6e-06,43
0.31,0.92,6.0052808477398236e-06,6e-06,43
0.32,0.92,5.983693447949596e-06,6e-06,43
0.33,0.92,5.9621060481593675e-06,6e-06,43
0.34,0.92,5.940518648369138e-06,6e-06,43
0.37,0.91,6.045757222346502e-06,6e-06,43
0.38,0.91,6.021471397582496e-06,6e-06,43
0.39,0.91,5.997185572818489e-06,6e-06,43
0.4,0.91,5.972899748054482e-06,6e-06,43
0.41,0.91,5.948613923290475e-06,6e-06,43
0.43,0.9,6.053852497267839e-06,6e-06,43
0.44,0.9,6.0268682475300524e-06,6e-06,43
0.45,0.9,5.999883997792267e-06,6e-06,43
0.46,0.9,5.972899748054482e-06,6e-06,43
0.47,0.9,5.9459154983166965e-06,6e-06,43
0.48,0.89,6.059249347215398e-06,6e-06,43
0.49,0.89,6.029566672503832e-06,6e-06,43
0.5,0.89,5.999883997792268e-06,6e-06,43
0.51,0.89,5.9702013230807035e-06,6e-06,43
0.52,0.89,5.9405186483691395e-06,6e-06,43
0.53,0.88,6.037661947425168e-06,6e-06,43
0.54,0.88,6.0052808477398236e-06,6e-06,43
0.55,0.88,5.972899748054482e-06,6e-06,43
0.56,0.87,6.059249347215398e-06,6e-06,43
0.56,0.88,5.9405186483691395e-06,6e-06,43
0.5700000000000001,0.87,6.024169822556275e-06,6e-06,43
0.5800000000000001,0.87,5.9890902978971526e-06,6e-06,43
0.59,0.87,5.9540107732380324e-06,6e-06,43
0.6,0.86,6.026868247530056e-06,6e-06,43
0.61,0.86,5.989090297897153e-06,6e-06,43
0.62,0.86,5.951312348264254e-06,6e-06,43
0.62,0.85,6.053852497267842e-06,6e-06,43
0.63,0.85,6.013376122661161e-06,6e-06,43
0.64,0.85,5.972899748054482e-06,6e-06,43
0.65,0.8400000000000001,6.0268682475300524e-06,6e-06,43
0.66,0.8400000000000001,5.983693447949596e-06,6e-06,43
0.67,0.8400000000000001,5.940518648369138e-06,6e-06,43
0.67,0.8300000000000001,6.029566672503831e-06,6e-06,43
0.68,0.8300000000000001,5.983693447949596e-06,6e-06,43
0.6900000000000001,0.8200000000000001,6.021471397582496e-06,6e-06,43
0.7000000000000001,0.8200000000000001,5.972899748054482e-06,6e-06,43
0.7000000000000001,0.81,6.053852497267839e-06,6e-06,43
0.7100000000000001,0.81,6.0025824227660455e-06,6e-06,43
0.72,0.81,5.951312348264253e-06,6e-06,43
0.72,0.8,6.0268682475300524e-06,6e-06,43
0.73,0.79,6.045757222346503e-06,6e-06,43
0.73,0.8,5.972899748054482e-06,6e-06,43
0.74,0.78,6.059249347215396e-06,6e-06,43
0.74,0.79,5.9890902978971526e-06,6e-06,43
0.75,0.78,5.999883997792267e-06,6e-06,43
0.76,0.78,5.9405186483691395e-06,6e-06,43
0.76,0.77,6.0052808477398236e-06,6e-06,43
0.77,0.77,5.943217073342918e-06,6e-06,43
0.77,0.76,6.005280847739824e-06,6e-06,43
0.78,0.75,5.999883997792267e-06,6e-06,43
0.78,0.74,6.059249347215398e-06,6e-06,43
0.78,0.76,5.940518648369138e-06,6e-06,43
0.79,0.73,6.045757222346502e-06,6e-06,43
0.79,0.74,5.9890902978971526e-06,6e-06,43
0.8,0.72,6.0268682475300524e-06,6e-06,43
0.8,0.73,5.9728997480544815e-06,6e-06,43
0.81,0.7100000000000001,6.002582422766048e-06,6e-06,43
0.81,0.7000000000000001,6.053852497267839e-06,6e-06,43
0.81,0.72,5.951312348264254e-06,6e-06,43
0.8200000000000001,0.6900000000000001,6.021471397582496e-06,6e-06,43
0.8200000000000001,0.7000000000000001,5.9728997480544815e-06,6e-06,43
0.8300000000000001,0.67,6.029566672503832e-06,6e-06,43
0.8300000000000001,0.68,5.983693447949596e-06,6e-06,43
0.8400000000000001,0.67,5.940518648369138e-06,6e-06,43
0.8400000000000001,0.65,6.0268682475300524e-06,6e-06,43
0.8400000000000001,0.66,5.983693447949595e-06,6e-06,43
0.85,0.63,6.013376122661163e-06,6e-06,43
0.85,0.64,5.972899748054482e-06,6e-06,43
0.85,0.62,6.0538524972678425e-06,6e-06,43
0.86,0.6,6.026868247530054e-06,6e-06,43
0.86,0.62,5.951312348264254e-06,6e-06,43
0.86,0.61,5.989090297897153e-06,6e-06,43
0.87,0.59,5.9540107732380324e-06,6e-06,43
0.87,0.5700000000000001,6.0241698225562735e-06,6e-06,43
0.87,0.56,6.059249347215396e-06,6e-06,43
0.87,0.5800000000000001,5.9890902978971526e-06,6e-06,43
0.88,0.56,5.9405186483691395e-06,6e-06,43
0.88,0.55,5.972899748054482e-06,6e-06,43
0.88,0.53,6.037661947425168e-06,6e-06,43
0.88,0.54,6.0052808477398236e-06,6e-06,43
0.89,0.52,5.940518648369138e-06,6e-06,43
0.89,0.51,5.970201323080703e-06,6e-06,43
0.89,0.5,5.999883997792266e-06,6e-06,43
0.89,0.49,6.029566672503831e-06,6e-06,43
0.89,0.48,6.059249347215395e-06,6e-06,43
0.9,0.47,5.9459154983166965e-06,6e-06,43
0.9,0.44,6.0268682475300524e-06,6e-06,43
0.9,0.43,6.053852497267839e-06,6e-06,43
0.9,0.46,5.9728997480544815e-06,6e-06,43
0.9,0.45,5.999883997792267e-06,6e-06,43
0.91,0.41,5.948613923290475e-06,6e-06,43
0.91,0.37,6.045757222346505e-06,6e-06,43
0.91,0.38,6.021471397582497e-06,6e-06,43
0.91,0.4,5.972899748054482e-06,6e-06,43
0.91,0.39,5.99718557281849e-06,6e-06,43
0.92,0.29000000000000004,6.048455647320277e-06,6e-06,43
0.92,0.34,5.940518648369134e-06,6e-06,43
0.92,0.31,6.0052808477398185e-06,6e-06,43
0.92,0.3,6.026868247530047e-06,6e-06,43
0.92,0.32,5.983693447949591e-06,6e-06,43
0.92,0.33,5.9621060481593624e-06,6e-06,43
0.93,0.21,6.007979272713598e-06,6e-06,43
0.93,0.19,6.045757222346499e-06,6e-06,43
0.93,0.2,6.026868247530048e-06,6e-06,43
0.93,0.24,5.951312348264247e-06,6e-06,43
0.93,0.22,5.9890902978971475e-06,6e-06,43
0.93,0.23,5.9702013230806975e-06,6e-06,43
0.94,0.09,5.989090297897151e-06,6e-06,43
0.94,0.11,5.956709198211807e-06,6e-06,43
0.94,0.08,6.005280847739823e-06,6e-06,43
0.94,0.1,5.972899748054478e-06,6e-06,43
0.94,0.06999999999999999,6.021471397582494e-06,6e-06,43
0.94,0.05,6.0538524972678375e-06,6e-06,43
0.94,0.12,5.940518648369136e-06,6e-06,43
0.94,0.06000000000000001,6.0376619474251664e-06,6e-06,43
0.04,0.94,6.0513206867738475e-06,6e-06,44
0.05,0.94,6.035118216922472e-06,6e-06,44
0.06000000000000001,0.94,6.018915747071096e-06,6e-06,44
0.06999999999999999,0.94,6.002713277219723e-06,6e-06,44
0.08,0.94,5.986510807368347e-06,6e-06,44
0.09,0.94,5.9703083375169725e-06,6e-06,44
0.1,0.94,5.954105867665597e-06,6e-06,44
0.18000000000000002,0.93,6.045919863490055e-06,6e-06,44
0.19,0.93,6.027016981996785e-06,6e-06,44
0.2,0.93,6.008114100503514e-06,6e-06,44
0.21,0.93,5.989211219010244e-06,6e-06,44
0.22,0.93,5.9703083375169725e-06,6e-06,44
0.23,0.93,5.9514054560237015e-06,6e-06,44
0.28,0.92,6.0513206867738475e-06,6e-06,44
0.29000000000000004,0.92,6.029717393638681e-06,6e-06,44
0.3,0.92,6.008114100503514e-06,6e-06,44
0.31,0.92,5.986510807368347e-06,6e-06,44
0.32,0.92,5.964907514233181e-06,6e-06,44
0.33,0.92,5.943304221098015e-06,6e-06,44
0.36000000000000004,0.91,6.0513206867738475e-06,6e-06,44
0.37,0.91,6.027016981996785e-06,6e-06,44
0.38,0.91,6.002713277219723e-06,6e-06,44
0.39,0.91,5.978409572442661e-06,6e-06,44
0.4,0.91,5.954105867665597e-06,6e-06,44
0.43,0.9,6.035118216922472e-06,6e-06,44
0.44,0.9,6.0081141005035145e-06,6e-06,44
0.45,0.9,5.981109984084557e-06,6e-06,44
0.46,0.9,5.954105867665597e-06,6e-06,44
0.48,0.89,6.040519040206265e-06,6e-06,44
0.49,0.89,6.01081451214541e-06,6e-06,44
0.5,0.89,5.981109984084558e-06,6e-06,44
0.51,0.89,5.951405456023702e-06,6e-06,44
0.52,0.88,6.0513206867738475e-06,6e-06,44
0.53,0.88,6.018915747071098e-06,6e-06,44
0.54,0.88,5.986510807368347e-06,6e-06,44
0.55,0.88,5.954105867665599e-06,6e-06,44
0.56,0.87,6.040519040206265e-06,6e-06,44
0.5700000000000001,0.87,6.00541368886162e-06,6e-06,44
0.5800000000000001,0.87,5.9703083375169725e-06,6e-06,44
0.59,0.86,6.0459198634900574e-06,6e-06,44
0.6,0.86,6.0081141005035145e-06,6e-06,44
0.61,0.86,5.970308337516974e-06,6e-06,44
0.62,0.85,6.035118216922475e-06,6e-06,44
0.63,0.85,5.994612042294036e-06,6e-06,44
0.64,0.85,5.954105867665599e-06,6e-06,44
0.64,0.8400000000000001,6.0513206867738475e-06,6e-06,44
0.65,0.8400000000000001,6.008114100503514e-06,6e-06,44
0.66,0.8400000000000001,5.964907514233181e-06,6e-06,44
0.66,0.8300000000000001,6.0567215100576375e-06,6e-06,44
0.67,0.8300000000000001,6.01081451214541e-06,6e-06,44
0.68,0.8300000000000001,5.964907514233181e-06,6e-06,44
0.68,0.8200000000000001,6.0513206867738475e-06,6e-06,44
0.6900000000000001,0.8200000000000001,6.002713277219723e-06,6e-06,44
0.7000000000000001,0.8200000000000001,5.954105867665597e-06,6e-06,44
0.7000000000000001,0.81,6.035118216922472e-06,6e-06,44
0.7100000000000001,0.81,5.983810395726451e-06,6e-06,44
0.72,0.8,6.0081141005035145e-06,6e-06,44
0.73,0.79,6.027016981996785e-06,6e-06,44
0.73,0.8,5.954105867665597e-06,6e-06,44
0.74,0.79,5.9703083375169725e-06,6e-06,44
0.74,0.78,6.040519040206264e-06,6e-06,44
0.75,0.78,5.981109984084558e-06,6e-06,44
0.75,0.77,6.0486202751319524e-06,6e-06,44
0.76,0.76,6.051320686773849e-06,6e-06,44
0.76,0.77,5.9865108073683485e-06,6e-06,44
0.77,0.75,6.0486202751319524e-06,6e-06,44
0.77,0.76,5.986510807368347e-06,6e-06,44
0.78,0.74,6.040519040206266e-06,6e-06,44
0.78,0.75,5.981109984084558e-06,6e-06,44
0.79,0.73,6.027016981996785e-06,6e-06,44
0.79,0.74,5.9703083375169725e-06,6e-06,44
0.8,0.73,5.954105867665597e-06,6e-06,44
0.8,0.72,6.0081141005035145e-06,6e-06,44
0.81,0.7100000000000001,5.9838103957264535e-06,6e-06,44
0.81,0.7000000000000001,6.035118216922474e-06,6e-06,44
0.8200000000000001,0.7000000000000001,5.954105867665599e-06,6e-06,44
