#Shot_number,#Temperature/C,#Model,#Diffusivity/(mm^2/s),#Uncertainty/%,#Laser_voltage/V,#Pulse_width/ms,#Half_time,#T_Infin,#Ampl_gain,#Pulse_integr
#Mean,25.0,,5.114,,,,,,,
#Mean,40.0,,4.971,,,,,,,
#Mean,60.0,,4.779,,,,,,,
#Mean,80.0,,4.544,,,,,,,
#Mean,100.0,,4.331,,,,,,,
#Mean,120.0,,4.228,,,,,,,
#Mean,140.0,,4.126,,,,,,,
#Mean,160.0,,4.021,,,,,,,
#Mean,180.0,,3.915,,,,,,,
#Mean,200.0,,3.825,,,,,,,
#Mean,220.0,,3.739,,,,,,,
#Mean,240.0,,3.6689999999999996,,,,,,,
#Mean,260.0,,3.5989999999999998,,,,,,,
#Mean,280.0,,3.5410000000000004,,,,,,,
#Mean,300.0,,3.5189999999999997,,,,,,,
#Mean,320.0,,3.5039999999999996,,,,,,,
#Mean,340.0,,3.502,,,,,,,
#Mean,360.0,,3.608,,,,,,,
#Mean,380.0,,3.7439999999999998,,,,,,,
#Mean,400.0,,3.798,,,,,,,
#Mean,420.0,,3.824,,,,,,,
#Mean,440.0,,3.753,,,,,,,
#Mean,460.0,,3.696,,,,,,,
#Mean,480.0,,3.685,,,,,,,
#Mean,500.0,,3.657,,,,,,,
#Mean,520.0,,3.6319999999999997,,,,,,,
#Mean,540.0,,3.608,,,,,,,
#Mean,560.0,,3.595,,,,,,,
#Mean,580.0,,3.583,,,,,,,
#Mean,600.0,,3.5669999999999997,,,,,,,
#Mean,620.0,,3.5610000000000004,,,,,,,
#Mean,640.0,,3.554,,,,,,,
#Mean,660.0,,3.511,,,,,,,
#Mean,680.0,,3.489,,,,,,,
#Mean,700.0,,3.4389999999999996,,,,,,,
#Mean,720.0,,3.418,,,,,,,
#Mean,740.0,,3.3760000000000003,,,,,,,
#Mean,760.0,,3.36,,,,,,,
#Mean,780.0,,3.3310000000000004,,,,,,,
#Mean,800.0,,3.3939999999999997,,,,,,,
#Mean,820.0,,3.384,,,,,,,
#Mean,840.0,,3.41,,,,,,,
#Mean,860.0,,3.411,,,,,,,
#Mean,880.0,,3.404,,,,,,,
#Mean,900.0,,3.4160000000000004,,,,,,,
#Mean,920.0,,3.427,,,,,,,
#Mean,940.0,,3.445,,,,,,,
#Mean,960.0,,3.465,,,,,,,
#Mean,980.0,,3.51,,,,,,,
#Mean,1000.0,,3.549,,,,,,,
#Mean,1020.0,,3.5669999999999997,,,,,,,
#Mean,1040.0,,3.6439999999999997,,,,,,,
#Mean,1060.0,,3.699,,,,,,,
#Mean,1080.0,,3.7319999999999998,,,,,,,
#Mean,1100.0,,3.8,,,,,,,
#Mean,1120.0,,3.841,,,,,,,
#Mean,1140.0,,3.89,,,,,,,
#Mean,1160.0,,3.94,,,,,,,
#Mean,1180.0,,4.015,,,,,,,
