filename,num_point,pore_depth,area_top,area_bottom,max_depth_top,max_depth_bottom
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10.0_pts_0.05_depth_8.dxf,10.0,0.05,0.1362016300821455,0.13414964808558943,0.04501971085817087,0.25553409740968763
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10.0_pts_0.05_depth_9.dxf,10.0,0.05,0.13558781983348833,0.13464522083277664,0.04295432115619083,0.25390661591945474
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10.0_pts_0.05_depth_0.dxf,10.0,0.05,0.1367753697158518,0.13295193226399193,0.047219623348048065,0.250668578096789
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10.0_pts_0.06_depth_1.dxf,10.0,0.06,0.1389169457413353,0.13101066372028897,0.055595617256459604,0.24503823571264668
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10.0_pts_0.06_depth_2.dxf,10.0,0.06,0.1347278675528201,0.13528942212484454,0.05143873646325078,0.24215167743753857
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10.0_pts_0.06_depth_3.dxf,10.0,0.06,0.13512075760406567,0.13451775883983236,0.058042878673939265,0.24353874476118578
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10.0_pts_0.06_depth_4.dxf,10.0,0.06,0.1302371320394122,0.13962965580375433,0.05426113776542544,0.24311774791071195
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10.0_pts_0.06_depth_5.dxf,10.0,0.06,0.13896300910466092,0.13174043488677994,0.05546874312543866,0.24815781780484075
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10.0_pts_0.06_depth_6.dxf,10.0,0.06,0.13454739975237912,0.1352411287137143,0.051847158432360915,0.2409436271540518
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10.0_pts_0.06_depth_7.dxf,10.0,0.06,0.1389171749550523,0.1314232196894753,0.05732306293070806,0.24807329293486421
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10.0_pts_0.06_depth_8.dxf,10.0,0.06,0.1347972402781358,0.13495104178844342,0.05364662569498643,0.24905387624628464
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10.0_pts_0.06_depth_9.dxf,10.0,0.06,0.13553022223523928,0.13462151199644612,0.05369337890561895,0.24638251769411043
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10.0_pts_0.06_depth_0.dxf,10.0,0.06,0.13611370795171845,0.13391200475695056,0.05260545501266583,0.24232854555372135
