#Shot_number,#Temperature/C,#Model,#Diffusivity/(mm^2/s),#Uncertainty/%,#Laser_voltage/V,#Pulse_width/ms,#Half_time,#T_Infin,#Ampl_gain,#Pulse_integr
#Mean,25.0,,3.5469999999999997,,,,,,,
#Mean,40.0,,3.3760000000000003,,,,,,,
#Mean,60.0,,3.0210000000000004,,,,,,,
#Mean,80.0,,2.8289999999999997,,,,,,,
#Mean,100.0,,2.792,,,,,,,
#Mean,120.0,,2.89,,,,,,,
#Mean,140.0,,2.8569999999999998,,,,,,,
#Mean,160.0,,2.699,,,,,,,
#Mean,180.0,,2.628,,,,,,,
#Mean,200.0,,2.5989999999999998,,,,,,,
#Mean,220.0,,2.583,,,,,,,
#Mean,240.0,,2.638,,,,,,,
#Mean,260.0,,2.8169999999999997,,,,,,,
#Mean,280.0,,3.0839999999999996,,,,,,,
#Mean,300.0,,3.946,,,,,,,
#Mean,320.0,,5.291,,,,,,,
#Mean,340.0,,5.523,,,,,,,
#Mean,360.0,,5.524,,,,,,,
#Mean,380.0,,5.596,,,,,,,
#Mean,400.0,,5.635,,,,,,,
#Mean,420.0,,5.667999999999999,,,,,,,
#Mean,440.0,,5.7,,,,,,,
#Mean,460.0,,5.7589999999999995,,,,,,,
#Mean,480.0,,5.795,,,,,,,
#Mean,500.0,,5.916,,,,,,,
#Mean,520.0,,5.961,,,,,,,
#Mean,540.0,,5.996,,,,,,,
#Mean,560.0,,6.132000000000001,,,,,,,
#Mean,580.0,,6.166,,,,,,,
#Mean,600.0,,6.235,,,,,,,
#Mean,620.0,,6.3020000000000005,,,,,,,
#Mean,640.0,,6.36,,,,,,,
#Mean,660.0,,6.432,,,,,,,
#Mean,680.0,,6.459,,,,,,,
#Mean,700.0,,6.53,,,,,,,
#Mean,720.0,,6.585,,,,,,,
#Mean,740.0,,6.5920000000000005,,,,,,,
#Mean,760.0,,6.621,,,,,,,
#Mean,780.0,,6.615,,,,,,,
#Mean,800.0,,6.624,,,,,,,
#Mean,820.0,,6.772,,,,,,,
#Mean,840.0,,6.763999999999999,,,,,,,
#Mean,860.0,,6.756,,,,,,,
#Mean,880.0,,6.76,,,,,,,
#Mean,900.0,,6.746,,,,,,,
#Mean,920.0,,6.734,,,,,,,
#Mean,940.0,,6.744,,,,,,,
#Mean,960.0,,6.75,,,,,,,
#Mean,980.0,,6.733,,,,,,,
#Mean,1000.0,,6.707000000000001,,,,,,,
#Mean,1020.0,,6.702999999999999,,,,,,,
#Mean,1040.0,,6.7010000000000005,,,,,,,
#Mean,1060.0,,6.727,,,,,,,
#Mean,1080.0,,6.697,,,,,,,
#Mean,1100.0,,6.695,,,,,,,
#Mean,1120.0,,6.6979999999999995,,,,,,,
#Mean,1140.0,,6.705,,,,,,,
#Mean,1160.0,,6.694,,,,,,,
#Mean,1180.0,,6.69,,,,,,,
