k,file,total_t
5.2177160763079415,geometries/test2D_10_pts_0.03_depth_0.dxf,3.531052631578947
5.246016550130873,geometries/test2D_10_pts_0.03_depth_1.dxf,3.531052631578947
5.231548913133124,geometries/test2D_10_pts_0.03_depth_2.dxf,3.531052631578947
5.247805310713065,geometries/test2D_10_pts_0.03_depth_3.dxf,3.531052631578947
5.254947263625455,geometries/test2D_10_pts_0.03_depth_4.dxf,3.531052631578947
5.259515008944739,geometries/test2D_10_pts_0.03_depth_5.dxf,3.531052631578947
5.197898040480216,geometries/test2D_10_pts_0.03_depth_6.dxf,3.531052631578947
5.220739061944014,geometries/test2D_10_pts_0.03_depth_7.dxf,3.531052631578947
5.262431643965382,geometries/test2D_10_pts_0.03_depth_8.dxf,3.531052631578947
5.223798774712584,geometries/test2D_10_pts_0.03_depth_9.dxf,3.531052631578947
5.300777714876131,geometries/test2D_10_pts_0.04_depth_0.dxf,3.531052631578947
5.285783826280627,geometries/test2D_10_pts_0.04_depth_1.dxf,3.531052631578947
5.297180855079688,geometries/test2D_10_pts_0.04_depth_2.dxf,3.531052631578947
5.298370763564359,geometries/test2D_10_pts_0.04_depth_3.dxf,3.531052631578947
5.257496325160908,geometries/test2D_10_pts_0.04_depth_4.dxf,3.531052631578947
5.253200590379381,geometries/test2D_10_pts_0.04_depth_5.dxf,3.531052631578947
5.285822902145013,geometries/test2D_10_pts_0.04_depth_6.dxf,3.531052631578947
5.266571680433832,geometries/test2D_10_pts_0.04_depth_7.dxf,3.531052631578947
5.26835801239315,geometries/test2D_10_pts_0.04_depth_8.dxf,3.531052631578947
5.280753089188017,geometries/test2D_10_pts_0.04_depth_9.dxf,3.531052631578947
5.332089071345774,geometries/test2D_10_pts_0.05_depth_0.dxf,3.531052631578947
5.294495197770139,geometries/test2D_10_pts_0.05_depth_1.dxf,3.531052631578947
5.329242202316538,geometries/test2D_10_pts_0.05_depth_2.dxf,3.531052631578947
5.387205549710209,geometries/test2D_10_pts_0.05_depth_3.dxf,3.531052631578947
5.324413850053876,geometries/test2D_10_pts_0.05_depth_4.dxf,3.531052631578947
5.330160746465107,geometries/test2D_10_pts_0.05_depth_5.dxf,3.531052631578947
5.319286516788803,geometries/test2D_10_pts_0.05_depth_6.dxf,3.531052631578947
5.367087356617225,geometries/test2D_10_pts_0.05_depth_7.dxf,3.531052631578947
5.277056668397263,geometries/test2D_10_pts_0.05_depth_8.dxf,3.531052631578947
5.352093508186702,geometries/test2D_10_pts_0.05_depth_9.dxf,3.531052631578947
5.370776985969721,geometries/test2D_10_pts_0.06_depth_0.dxf,3.531052631578947
5.404033923469741,geometries/test2D_10_pts_0.06_depth_1.dxf,3.531052631578947
5.3676472166489235,geometries/test2D_10_pts_0.06_depth_2.dxf,3.531052631578947
5.370839298961449,geometries/test2D_10_pts_0.06_depth_3.dxf,3.531052631578947
5.374223797471376,geometries/test2D_10_pts_0.06_depth_4.dxf,3.531052631578947
5.390628125379321,geometries/test2D_10_pts_0.06_depth_5.dxf,3.531052631578947
5.381439919857607,geometries/test2D_10_pts_0.06_depth_6.dxf,3.531052631578947
5.362788135681195,geometries/test2D_10_pts_0.06_depth_7.dxf,3.531052631578947
5.341487538587668,geometries/test2D_10_pts_0.06_depth_8.dxf,3.531052631578947
5.449253472437723,geometries/test2D_10_pts_0.06_depth_9.dxf,3.531052631578947
5.254088379472286,geometries/test2D_20_pts_0.03_depth_0.dxf,3.531052631578947
5.285971262527107,geometries/test2D_20_pts_0.03_depth_1.dxf,3.531052631578947
5.258073076631047,geometries/test2D_20_pts_0.03_depth_2.dxf,3.531052631578947
5.275558997592212,geometries/test2D_20_pts_0.03_depth_3.dxf,3.531052631578947
5.24470233569727,geometries/test2D_20_pts_0.03_depth_4.dxf,3.531052631578947
5.273886154800095,geometries/test2D_20_pts_0.03_depth_5.dxf,3.531052631578947
5.27664643282912,geometries/test2D_20_pts_0.03_depth_6.dxf,3.531052631578947
5.243392073821974,geometries/test2D_20_pts_0.03_depth_7.dxf,3.531052631578947
5.22574135829502,geometries/test2D_20_pts_0.03_depth_8.dxf,3.531052631578947
5.251726271942771,geometries/test2D_20_pts_0.03_depth_9.dxf,3.531052631578947
