k,file,total_t
4.384517132741402,geometries/test2D_10_pts_0.03_depth_0.dxf,4.0
4.396393995261168,geometries/test2D_10_pts_0.03_depth_1.dxf,4.0
4.391139047271368,geometries/test2D_10_pts_0.03_depth_2.dxf,4.0
4.397118689301454,geometries/test2D_10_pts_0.03_depth_3.dxf,4.0
4.4040510769667325,geometries/test2D_10_pts_0.03_depth_4.dxf,4.0
4.404002402013885,geometries/test2D_10_pts_0.03_depth_5.dxf,4.0
4.371748130414447,geometries/test2D_10_pts_0.03_depth_6.dxf,4.0
4.38187528857346,geometries/test2D_10_pts_0.03_depth_7.dxf,4.0
4.409955363361254,geometries/test2D_10_pts_0.03_depth_8.dxf,4.0
4.384951506156975,geometries/test2D_10_pts_0.03_depth_9.dxf,4.0
4.4247498386299196,geometries/test2D_10_pts_0.04_depth_0.dxf,4.0
4.41692646366885,geometries/test2D_10_pts_0.04_depth_1.dxf,4.0
4.422800734174689,geometries/test2D_10_pts_0.04_depth_2.dxf,4.0
4.426677890193462,geometries/test2D_10_pts_0.04_depth_3.dxf,4.0
4.403348102142001,geometries/test2D_10_pts_0.04_depth_4.dxf,4.0
4.404404542758793,geometries/test2D_10_pts_0.04_depth_5.dxf,4.0
4.416524756047947,geometries/test2D_10_pts_0.04_depth_6.dxf,4.0
4.407180871745543,geometries/test2D_10_pts_0.04_depth_7.dxf,4.0
4.408333144392037,geometries/test2D_10_pts_0.04_depth_8.dxf,4.0
4.413710753172036,geometries/test2D_10_pts_0.04_depth_9.dxf,4.0
4.442916100334973,geometries/test2D_10_pts_0.05_depth_0.dxf,4.0
4.423653451590377,geometries/test2D_10_pts_0.05_depth_1.dxf,4.0
4.4355124893924796,geometries/test2D_10_pts_0.05_depth_2.dxf,4.0
4.472086214669587,geometries/test2D_10_pts_0.05_depth_3.dxf,4.0
4.435318413291567,geometries/test2D_10_pts_0.05_depth_4.dxf,4.0
4.439341645083497,geometries/test2D_10_pts_0.05_depth_5.dxf,4.0
4.4343907605744555,geometries/test2D_10_pts_0.05_depth_6.dxf,4.0
4.460343793936952,geometries/test2D_10_pts_0.05_depth_7.dxf,4.0
4.411210048275403,geometries/test2D_10_pts_0.05_depth_8.dxf,4.0
4.451208633624158,geometries/test2D_10_pts_0.05_depth_9.dxf,4.0
4.462988098074081,geometries/test2D_10_pts_0.06_depth_0.dxf,4.0
4.47544212754209,geometries/test2D_10_pts_0.06_depth_1.dxf,4.0
4.458681004800062,geometries/test2D_10_pts_0.06_depth_2.dxf,4.0
4.461368929260074,geometries/test2D_10_pts_0.06_depth_3.dxf,4.0
4.461721293743978,geometries/test2D_10_pts_0.06_depth_4.dxf,4.0
4.466223774135513,geometries/test2D_10_pts_0.06_depth_5.dxf,4.0
4.463447054136852,geometries/test2D_10_pts_0.06_depth_6.dxf,4.0
4.4560298366497335,geometries/test2D_10_pts_0.06_depth_7.dxf,4.0
4.448747855610754,geometries/test2D_10_pts_0.06_depth_8.dxf,4.0
4.502226622549849,geometries/test2D_10_pts_0.06_depth_9.dxf,4.0
4.406725834172763,geometries/test2D_20_pts_0.03_depth_0.dxf,4.0
4.424704049472159,geometries/test2D_20_pts_0.03_depth_1.dxf,4.0
4.408039590419632,geometries/test2D_20_pts_0.03_depth_2.dxf,4.0
4.419744299621709,geometries/test2D_20_pts_0.03_depth_3.dxf,4.0
4.398812312978612,geometries/test2D_20_pts_0.03_depth_4.dxf,4.0
4.418908866770871,geometries/test2D_20_pts_0.03_depth_5.dxf,4.0
4.418816842548863,geometries/test2D_20_pts_0.03_depth_6.dxf,4.0
4.400178718333053,geometries/test2D_20_pts_0.03_depth_7.dxf,4.0
4.389562527346915,geometries/test2D_20_pts_0.03_depth_8.dxf,4.0
4.404403939752403,geometries/test2D_20_pts_0.03_depth_9.dxf,4.0
4.403567041084408,geometries/test2D_20_pts_0.04_depth_0.dxf,4.0
4.437202094200514,geometries/test2D_20_pts_0.04_depth_1.dxf,4.0
4.436952998379258,geometries/test2D_20_pts_0.04_depth_2.dxf,4.0
4.432860168982304,geometries/test2D_20_pts_0.04_depth_3.dxf,4.0
4.4433951899830575,geometries/test2D_20_pts_0.04_depth_4.dxf,4.0
4.436891116496113,geometries/test2D_20_pts_0.04_depth_5.dxf,4.0
4.425017812948809,geometries/test2D_20_pts_0.04_depth_6.dxf,4.0
4.438714766049349,geometries/test2D_20_pts_0.04_depth_7.dxf,4.0
4.44595278084381,geometries/test2D_20_pts_0.04_depth_8.dxf,4.0
4.419599222905345,geometries/test2D_20_pts_0.04_depth_9.dxf,4.0
4.460551848440146,geometries/test2D_20_pts_0.05_depth_0.dxf,4.0
4.436063236921551,geometries/test2D_20_pts_0.05_depth_1.dxf,4.0
4.442499471483118,geometries/test2D_20_pts_0.05_depth_2.dxf,4.0
4.438905656458062,geometries/test2D_20_pts_0.05_depth_3.dxf,4.0
4.471767259123405,geometries/test2D_20_pts_0.05_depth_4.dxf,4.0
4.4739851030809605,geometries/test2D_20_pts_0.05_depth_5.dxf,4.0
4.468466307098954,geometries/test2D_20_pts_0.05_depth_6.dxf,4.0
4.468082818390752,geometries/test2D_20_pts_0.05_depth_7.dxf,4.0
4.485030640105891,geometries/test2D_20_pts_0.05_depth_8.dxf,4.0
4.47687047870645,geometries/test2D_20_pts_0.05_depth_9.dxf,4.0
