k,file,total_t
5.645031036500687,geometries/test2D_10_pts_0.03_depth_0.dxf,3.374736842105263
5.686420664427066,geometries/test2D_10_pts_0.03_depth_1.dxf,3.374736842105263
5.664565609166517,geometries/test2D_10_pts_0.03_depth_2.dxf,3.374736842105263
5.689356118230407,geometries/test2D_10_pts_0.03_depth_3.dxf,3.374736842105263
5.695745071903139,geometries/test2D_10_pts_0.03_depth_4.dxf,3.374736842105263
5.705287460935489,geometries/test2D_10_pts_0.03_depth_5.dxf,3.374736842105263
5.620948246959806,geometries/test2D_10_pts_0.03_depth_6.dxf,3.374736842105263
5.653378108571834,geometries/test2D_10_pts_0.03_depth_7.dxf,3.374736842105263
5.7040991406771635,geometries/test2D_10_pts_0.03_depth_8.dxf,3.374736842105263
5.656150724886353,geometries/test2D_10_pts_0.03_depth_9.dxf,3.374736842105263
5.760981864910486,geometries/test2D_10_pts_0.04_depth_0.dxf,3.374736842105263
5.742163554459401,geometries/test2D_10_pts_0.04_depth_1.dxf,3.374736842105263
5.757219805190015,geometries/test2D_10_pts_0.04_depth_2.dxf,3.374736842105263
5.754809792847597,geometries/test2D_10_pts_0.04_depth_3.dxf,3.374736842105263
5.7005553120599455,geometries/test2D_10_pts_0.04_depth_4.dxf,3.374736842105263
5.6908741932017035,geometries/test2D_10_pts_0.04_depth_5.dxf,3.374736842105263
5.743185364824213,geometries/test2D_10_pts_0.04_depth_6.dxf,3.374736842105263
5.715133941494718,geometries/test2D_10_pts_0.04_depth_7.dxf,3.374736842105263
5.717749046502288,geometries/test2D_10_pts_0.04_depth_8.dxf,3.374736842105263
5.736664290621106,geometries/test2D_10_pts_0.04_depth_9.dxf,3.374736842105263
5.802226349475638,geometries/test2D_10_pts_0.05_depth_0.dxf,3.374736842105263
5.750047227759718,geometries/test2D_10_pts_0.05_depth_1.dxf,3.374736842105263
5.806002964101536,geometries/test2D_10_pts_0.05_depth_2.dxf,3.374736842105263
5.8777407732062965,geometries/test2D_10_pts_0.05_depth_3.dxf,3.374736842105263
5.794611573431755,geometries/test2D_10_pts_0.05_depth_4.dxf,3.374736842105263
5.800049664515441,geometries/test2D_10_pts_0.05_depth_5.dxf,3.374736842105263
5.786847270490473,geometries/test2D_10_pts_0.05_depth_6.dxf,3.374736842105263
5.853745132450005,geometries/test2D_10_pts_0.05_depth_7.dxf,3.374736842105263
5.7288483434207755,geometries/test2D_10_pts_0.05_depth_8.dxf,3.374736842105263
5.834491101402515,geometries/test2D_10_pts_0.05_depth_9.dxf,3.374736842105263
5.857717572556176,geometries/test2D_10_pts_0.06_depth_0.dxf,3.374736842105263
5.90403406511695,geometries/test2D_10_pts_0.06_depth_1.dxf,3.374736842105263
5.855573793915084,geometries/test2D_10_pts_0.06_depth_2.dxf,3.374736842105263
5.859182560561409,geometries/test2D_10_pts_0.06_depth_3.dxf,3.374736842105263
5.8676544707208524,geometries/test2D_10_pts_0.06_depth_4.dxf,3.374736842105263
5.894124983729679,geometries/test2D_10_pts_0.06_depth_5.dxf,3.374736842105263
5.876849825638294,geometries/test2D_10_pts_0.06_depth_6.dxf,3.374736842105263
5.850252866011948,geometries/test2D_10_pts_0.06_depth_7.dxf,3.374736842105263
5.813255938405518,geometries/test2D_10_pts_0.06_depth_8.dxf,3.374736842105263
5.967348240604055,geometries/test2D_10_pts_0.06_depth_9.dxf,3.374736842105263
5.691820302916484,geometries/test2D_20_pts_0.03_depth_0.dxf,3.374736842105263
5.734421854045933,geometries/test2D_20_pts_0.03_depth_1.dxf,3.374736842105263
5.698099984413637,geometries/test2D_20_pts_0.03_depth_2.dxf,3.374736842105263
5.718719112308303,geometries/test2D_20_pts_0.03_depth_3.dxf,3.374736842105263
5.682246012768451,geometries/test2D_20_pts_0.03_depth_4.dxf,3.374736842105263
5.716343207398925,geometries/test2D_20_pts_0.03_depth_5.dxf,3.374736842105263
5.722201531277812,geometries/test2D_20_pts_0.03_depth_6.dxf,3.374736842105263
5.677092846999778,geometries/test2D_20_pts_0.03_depth_7.dxf,3.374736842105263
5.655406146539229,geometries/test2D_20_pts_0.03_depth_8.dxf,3.374736842105263
5.690200107325883,geometries/test2D_20_pts_0.03_depth_9.dxf,3.374736842105263
5.6861857884338765,geometries/test2D_20_pts_0.04_depth_0.dxf,3.374736842105263
