k,file,total_t,scale
2.433931654068175,geometries/test2D_10_pts_0.03_depth_0.dxf,4.0,4.455555555555556
2.6138459313094065,geometries/test2D_10_pts_0.03_depth_1.dxf,4.0,4.455555555555556
2.5311307884293437,geometries/test2D_10_pts_0.03_depth_2.dxf,4.0,4.455555555555556
2.6429451082221544,geometries/test2D_10_pts_0.03_depth_3.dxf,4.0,4.455555555555556
2.6192737448689964,geometries/test2D_10_pts_0.03_depth_4.dxf,4.0,4.455555555555556
2.567329471064021,geometries/test2D_10_pts_0.03_depth_5.dxf,4.0,4.455555555555556
2.390263342206998,geometries/test2D_10_pts_0.03_depth_6.dxf,4.0,4.455555555555556
2.527423251068179,geometries/test2D_10_pts_0.03_depth_7.dxf,4.0,4.455555555555556
2.6328481609073404,geometries/test2D_10_pts_0.03_depth_8.dxf,4.0,4.455555555555556
2.504352896532573,geometries/test2D_10_pts_0.03_depth_9.dxf,4.0,4.455555555555556
2.7829124477276266,geometries/test2D_10_pts_0.04_depth_0.dxf,4.0,4.455555555555556
2.655503293360675,geometries/test2D_10_pts_0.04_depth_1.dxf,4.0,4.455555555555556
2.7765738052785904,geometries/test2D_10_pts_0.04_depth_2.dxf,4.0,4.455555555555556
2.78036382292714,geometries/test2D_10_pts_0.04_depth_3.dxf,4.0,4.455555555555556
2.6159578311647,geometries/test2D_10_pts_0.04_depth_4.dxf,4.0,4.455555555555556
2.5398312500921976,geometries/test2D_10_pts_0.04_depth_5.dxf,4.0,4.455555555555556
2.660253049364039,geometries/test2D_10_pts_0.04_depth_6.dxf,4.0,4.455555555555556
2.677471025271299,geometries/test2D_10_pts_0.04_depth_7.dxf,4.0,4.455555555555556
2.6160759256800583,geometries/test2D_10_pts_0.04_depth_8.dxf,4.0,4.455555555555556
2.5803699607598283,geometries/test2D_10_pts_0.04_depth_9.dxf,4.0,4.455555555555556
2.829470391766994,geometries/test2D_10_pts_0.05_depth_0.dxf,4.0,4.455555555555556
2.7449929115933314,geometries/test2D_10_pts_0.05_depth_1.dxf,4.0,4.455555555555556
2.8320991761401113,geometries/test2D_10_pts_0.05_depth_2.dxf,4.0,4.455555555555556
3.063336439452681,geometries/test2D_10_pts_0.05_depth_3.dxf,4.0,4.455555555555556
2.8027423733873738,geometries/test2D_10_pts_0.05_depth_4.dxf,4.0,4.455555555555556
2.917451687565353,geometries/test2D_10_pts_0.05_depth_5.dxf,4.0,4.455555555555556
2.813183588308368,geometries/test2D_10_pts_0.05_depth_6.dxf,4.0,4.455555555555556
,geometries/test2D_10_pts_0.05_depth_7.dxf,4.0,4.455555555555556
2.7181245432390653,geometries/test2D_10_pts_0.05_depth_8.dxf,4.0,4.455555555555556
2.821823135742202,geometries/test2D_10_pts_0.05_depth_9.dxf,4.0,4.455555555555556
2.9084465441244833,geometries/test2D_10_pts_0.06_depth_0.dxf,4.0,4.455555555555556
3.083669907901227,geometries/test2D_10_pts_0.06_depth_1.dxf,4.0,4.455555555555556
2.9993003803588767,geometries/test2D_10_pts_0.06_depth_2.dxf,4.0,4.455555555555556
2.9723937195967856,geometries/test2D_10_pts_0.06_depth_3.dxf,4.0,4.455555555555556
2.8690224202496757,geometries/test2D_10_pts_0.06_depth_4.dxf,4.0,4.455555555555556
2.9117246109124917,geometries/test2D_10_pts_0.06_depth_5.dxf,4.0,4.455555555555556
,geometries/test2D_10_pts_0.06_depth_6.dxf,4.0,4.455555555555556
2.8114945047226327,geometries/test2D_10_pts_0.06_depth_7.dxf,4.0,4.455555555555556
2.8466412818902307,geometries/test2D_10_pts_0.06_depth_8.dxf,4.0,4.455555555555556
3.0707373617958487,geometries/test2D_10_pts_0.06_depth_9.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_0.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_1.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_2.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_3.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_4.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_5.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_6.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_7.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_8.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_9.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_0.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_1.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_2.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_3.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_4.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_5.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_6.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_7.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_8.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_9.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_0.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_1.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_2.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_3.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_4.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_5.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_6.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_7.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_8.dxf,4.0,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_9.dxf,4.0,4.455555555555556
