k,file,total_t,scale
2.154977916250419,geometries/test2D_10_pts_0.03_depth_0.dxf,3.01,0.1
2.1550350125683555,geometries/test2D_10_pts_0.03_depth_1.dxf,3.01,0.1
2.155030073844974,geometries/test2D_10_pts_0.03_depth_2.dxf,3.01,0.1
2.1549011139410754,geometries/test2D_10_pts_0.03_depth_3.dxf,3.01,0.1
2.1551866520893777,geometries/test2D_10_pts_0.03_depth_4.dxf,3.01,0.1
,geometries/test2D_10_pts_0.03_depth_5.dxf,3.01,0.1
2.1547379148435684,geometries/test2D_10_pts_0.03_depth_6.dxf,3.01,0.1
2.154749050010058,geometries/test2D_10_pts_0.03_depth_7.dxf,3.01,0.1
2.1554420147142457,geometries/test2D_10_pts_0.03_depth_8.dxf,3.01,0.1
2.1548258541427927,geometries/test2D_10_pts_0.03_depth_9.dxf,3.01,0.1
2.155208496646448,geometries/test2D_10_pts_0.04_depth_0.dxf,3.01,0.1
2.1548975302288196,geometries/test2D_10_pts_0.04_depth_1.dxf,3.01,0.1
2.1551368609290398,geometries/test2D_10_pts_0.04_depth_2.dxf,3.01,0.1
2.155320586207385,geometries/test2D_10_pts_0.04_depth_3.dxf,3.01,0.1
2.1550320840378565,geometries/test2D_10_pts_0.04_depth_4.dxf,3.01,0.1
2.155279912808718,geometries/test2D_10_pts_0.04_depth_5.dxf,3.01,0.1
,geometries/test2D_10_pts_0.04_depth_6.dxf,3.01,0.1
2.120236996391868,geometries/test2D_10_pts_0.04_depth_7.dxf,3.01,0.1
,geometries/test2D_10_pts_0.04_depth_8.dxf,3.01,0.1
2.1548631719200584,geometries/test2D_10_pts_0.04_depth_9.dxf,3.01,0.1
2.107416531774938,geometries/test2D_10_pts_0.05_depth_0.dxf,3.01,0.1
,geometries/test2D_10_pts_0.05_depth_1.dxf,3.01,0.1
2.070950840174194,geometries/test2D_10_pts_0.05_depth_2.dxf,3.01,0.1
2.1555174467183447,geometries/test2D_10_pts_0.05_depth_3.dxf,3.01,0.1
2.0785830167606654,geometries/test2D_10_pts_0.05_depth_4.dxf,3.01,0.1
2.155179689831649,geometries/test2D_10_pts_0.05_depth_5.dxf,3.01,0.1
2.0919777565766,geometries/test2D_10_pts_0.05_depth_6.dxf,3.01,0.1
2.1550055527708807,geometries/test2D_10_pts_0.05_depth_7.dxf,3.01,0.1
,geometries/test2D_10_pts_0.05_depth_8.dxf,3.01,0.1
2.078101115608996,geometries/test2D_10_pts_0.05_depth_9.dxf,3.01,0.1
2.1548958991404494,geometries/test2D_10_pts_0.06_depth_0.dxf,3.01,0.1
2.0847935080129605,geometries/test2D_10_pts_0.06_depth_1.dxf,3.01,0.1
2.15502913316248,geometries/test2D_10_pts_0.06_depth_2.dxf,3.01,0.1
2.1550799515307273,geometries/test2D_10_pts_0.06_depth_3.dxf,3.01,0.1
2.0779513486872463,geometries/test2D_10_pts_0.06_depth_4.dxf,3.01,0.1
2.0066792812727297,geometries/test2D_10_pts_0.06_depth_5.dxf,3.01,0.1
,geometries/test2D_10_pts_0.06_depth_6.dxf,3.01,0.1
2.0732449634047034,geometries/test2D_10_pts_0.06_depth_7.dxf,3.01,0.1
2.103002857056952,geometries/test2D_10_pts_0.06_depth_8.dxf,3.01,0.1
2.0509591648163896,geometries/test2D_10_pts_0.06_depth_9.dxf,3.01,0.1
,geometries/test2D_20_pts_0.03_depth_0.dxf,3.01,0.1
,geometries/test2D_20_pts_0.03_depth_1.dxf,3.01,0.1
,geometries/test2D_20_pts_0.03_depth_2.dxf,3.01,0.1
,geometries/test2D_20_pts_0.03_depth_3.dxf,3.01,0.1
,geometries/test2D_20_pts_0.03_depth_4.dxf,3.01,0.1
,geometries/test2D_20_pts_0.03_depth_5.dxf,3.01,0.1
,geometries/test2D_20_pts_0.03_depth_6.dxf,3.01,0.1
,geometries/test2D_20_pts_0.03_depth_7.dxf,3.01,0.1
,geometries/test2D_20_pts_0.03_depth_8.dxf,3.01,0.1
,geometries/test2D_20_pts_0.03_depth_9.dxf,3.01,0.1
,geometries/test2D_20_pts_0.04_depth_0.dxf,3.01,0.1
,geometries/test2D_20_pts_0.04_depth_1.dxf,3.01,0.1
,geometries/test2D_20_pts_0.04_depth_2.dxf,3.01,0.1
,geometries/test2D_20_pts_0.04_depth_3.dxf,3.01,0.1
,geometries/test2D_20_pts_0.04_depth_4.dxf,3.01,0.1
,geometries/test2D_20_pts_0.04_depth_5.dxf,3.01,0.1
,geometries/test2D_20_pts_0.04_depth_6.dxf,3.01,0.1
,geometries/test2D_20_pts_0.04_depth_7.dxf,3.01,0.1
,geometries/test2D_20_pts_0.04_depth_8.dxf,3.01,0.1
,geometries/test2D_20_pts_0.04_depth_9.dxf,3.01,0.1
,geometries/test2D_20_pts_0.05_depth_0.dxf,3.01,0.1
,geometries/test2D_20_pts_0.05_depth_1.dxf,3.01,0.1
,geometries/test2D_20_pts_0.05_depth_2.dxf,3.01,0.1
,geometries/test2D_20_pts_0.05_depth_3.dxf,3.01,0.1
,geometries/test2D_20_pts_0.05_depth_4.dxf,3.01,0.1
,geometries/test2D_20_pts_0.05_depth_5.dxf,3.01,0.1
,geometries/test2D_20_pts_0.05_depth_6.dxf,3.01,0.1
,geometries/test2D_20_pts_0.05_depth_7.dxf,3.01,0.1
,geometries/test2D_20_pts_0.05_depth_8.dxf,3.01,0.1
,geometries/test2D_20_pts_0.05_depth_9.dxf,3.01,0.1
