k,file,total_t
4.881325592617928,geometries/test2D_10_pts_0.03_depth_0.dxf,3.6873684210526316
4.901750229950526,geometries/test2D_10_pts_0.03_depth_1.dxf,3.6873684210526316
4.8916562451802035,geometries/test2D_10_pts_0.03_depth_2.dxf,3.6873684210526316
4.902885365116557,geometries/test2D_10_pts_0.03_depth_3.dxf,3.6873684210526316
4.910232792823037,geometries/test2D_10_pts_0.03_depth_4.dxf,3.6873684210526316
4.912317228101591,geometries/test2D_10_pts_0.03_depth_5.dxf,3.6873684210526316
4.864551885790356,geometries/test2D_10_pts_0.03_depth_6.dxf,3.6873684210526316
4.881376458445711,geometries/test2D_10_pts_0.03_depth_7.dxf,3.6873684210526316
4.916992215144112,geometries/test2D_10_pts_0.03_depth_8.dxf,3.6873684210526316
4.884575962880982,geometries/test2D_10_pts_0.03_depth_9.dxf,3.6873684210526316
4.9441277185157695,geometries/test2D_10_pts_0.04_depth_0.dxf,3.6873684210526316
4.932214145749829,geometries/test2D_10_pts_0.04_depth_1.dxf,3.6873684210526316
4.94111499618749,geometries/test2D_10_pts_0.04_depth_2.dxf,3.6873684210526316
4.943923465725305,geometries/test2D_10_pts_0.04_depth_3.dxf,3.6873684210526316
4.911288808036684,geometries/test2D_10_pts_0.04_depth_4.dxf,3.6873684210526316
4.9097307088038695,geometries/test2D_10_pts_0.04_depth_5.dxf,3.6873684210526316
4.931891540446082,geometries/test2D_10_pts_0.04_depth_6.dxf,3.6873684210526316
4.917596801644711,geometries/test2D_10_pts_0.04_depth_7.dxf,3.6873684210526316
4.919024313649377,geometries/test2D_10_pts_0.04_depth_8.dxf,3.6873684210526316
4.927944446033091,geometries/test2D_10_pts_0.04_depth_9.dxf,3.6873684210526316
4.9694132007534675,geometries/test2D_10_pts_0.05_depth_0.dxf,3.6873684210526316
4.940492985166375,geometries/test2D_10_pts_0.05_depth_1.dxf,3.6873684210526316
4.963715197818773,geometries/test2D_10_pts_0.05_depth_2.dxf,3.6873684210526316
5.012177128439881,geometries/test2D_10_pts_0.05_depth_3.dxf,3.6873684210526316
4.961615847199847,geometries/test2D_10_pts_0.05_depth_4.dxf,3.6873684210526316
4.966872800111621,geometries/test2D_10_pts_0.05_depth_5.dxf,3.6873684210526316
4.958382105537596,geometries/test2D_10_pts_0.05_depth_6.dxf,3.6873684210526316
4.9957329941177875,geometries/test2D_10_pts_0.05_depth_7.dxf,3.6873684210526316
4.925361687604384,geometries/test2D_10_pts_0.05_depth_8.dxf,3.6873684210526316
4.9832063029197595,geometries/test2D_10_pts_0.05_depth_9.dxf,3.6873684210526316
4.99893375943605,geometries/test2D_10_pts_0.06_depth_0.dxf,3.6873684210526316
5.022735850047945,geometries/test2D_10_pts_0.06_depth_1.dxf,3.6873684210526316
4.99507769588527,geometries/test2D_10_pts_0.06_depth_2.dxf,3.6873684210526316
4.998073679992802,geometries/test2D_10_pts_0.06_depth_3.dxf,3.6873684210526316
4.999612506933388,geometries/test2D_10_pts_0.06_depth_4.dxf,3.6873684210526316
5.01021377835145,geometries/test2D_10_pts_0.06_depth_5.dxf,3.6873684210526316
5.004706344231501,geometries/test2D_10_pts_0.06_depth_6.dxf,3.6873684210526316
4.991099058515987,geometries/test2D_10_pts_0.06_depth_7.dxf,3.6873684210526316
4.977332003061571,geometries/test2D_10_pts_0.06_depth_8.dxf,3.6873684210526316
5.058838835149709,geometries/test2D_10_pts_0.06_depth_9.dxf,3.6873684210526316
4.911416688880488,geometries/test2D_20_pts_0.03_depth_0.dxf,3.6873684210526316
4.936773131791997,geometries/test2D_20_pts_0.03_depth_1.dxf,3.6873684210526316
4.91400680787161,geometries/test2D_20_pts_0.03_depth_2.dxf,3.6873684210526316
4.929063862760819,geometries/test2D_20_pts_0.03_depth_3.dxf,3.6873684210526316
4.902356467878804,geometries/test2D_20_pts_0.03_depth_4.dxf,3.6873684210526316
4.927835429641814,geometries/test2D_20_pts_0.03_depth_5.dxf,3.6873684210526316
4.929023847907234,geometries/test2D_20_pts_0.03_depth_6.dxf,3.6873684210526316
4.902723817855203,geometries/test2D_20_pts_0.03_depth_7.dxf,3.6873684210526316
4.888047889458403,geometries/test2D_20_pts_0.03_depth_8.dxf,3.6873684210526316
4.9086979958794625,geometries/test2D_20_pts_0.03_depth_9.dxf,3.6873684210526316
4.907580289286668,geometries/test2D_20_pts_0.04_depth_0.dxf,3.6873684210526316
4.955652999221672,geometries/test2D_20_pts_0.04_depth_1.dxf,3.6873684210526316
4.955370998797426,geometries/test2D_20_pts_0.04_depth_2.dxf,3.6873684210526316
4.949143441791621,geometries/test2D_20_pts_0.04_depth_3.dxf,3.6873684210526316
