k,file,total_t,scale
6.229312883396334,geometries/test2D_10_pts_0.03_depth_0.dxf,3.15,1.2222222222222223
6.333990494357828,geometries/test2D_10_pts_0.03_depth_1.dxf,3.15,1.2222222222222223
6.27866593311951,geometries/test2D_10_pts_0.03_depth_2.dxf,3.15,1.2222222222222223
6.348050741885745,geometries/test2D_10_pts_0.03_depth_3.dxf,3.15,1.2222222222222223
6.345839291426695,geometries/test2D_10_pts_0.03_depth_4.dxf,3.15,1.2222222222222223
6.125549276850057,geometries/test2D_10_pts_0.03_depth_5.dxf,3.15,1.2222222222222223
6.188441971117516,geometries/test2D_10_pts_0.03_depth_6.dxf,3.15,1.2222222222222223
6.2657342213670875,geometries/test2D_10_pts_0.03_depth_7.dxf,3.15,1.2222222222222223
6.360212965870646,geometries/test2D_10_pts_0.03_depth_8.dxf,3.15,1.2222222222222223
6.26730448529985,geometries/test2D_10_pts_0.03_depth_9.dxf,3.15,1.2222222222222223
6.505973032401751,geometries/test2D_10_pts_0.04_depth_0.dxf,3.15,1.2222222222222223
6.441658231162066,geometries/test2D_10_pts_0.04_depth_1.dxf,3.15,1.2222222222222223
6.511714431928323,geometries/test2D_10_pts_0.04_depth_2.dxf,3.15,1.2222222222222223
6.476910999513763,geometries/test2D_10_pts_0.04_depth_3.dxf,3.15,1.2222222222222223
6.358713544533493,geometries/test2D_10_pts_0.04_depth_4.dxf,3.15,1.2222222222222223
6.3158824903873985,geometries/test2D_10_pts_0.04_depth_5.dxf,3.15,1.2222222222222223
6.026010442369776,geometries/test2D_10_pts_0.04_depth_6.dxf,3.15,1.2222222222222223
6.411361106797272,geometries/test2D_10_pts_0.04_depth_7.dxf,3.15,1.2222222222222223
6.4119222752924,geometries/test2D_10_pts_0.04_depth_8.dxf,3.15,1.2222222222222223
6.403887020194353,geometries/test2D_10_pts_0.04_depth_9.dxf,3.15,1.2222222222222223
6.379662923782784,geometries/test2D_10_pts_0.05_depth_0.dxf,3.15,1.2222222222222223
6.466312629625722,geometries/test2D_10_pts_0.05_depth_1.dxf,3.15,1.2222222222222223
6.147671032106125,geometries/test2D_10_pts_0.05_depth_2.dxf,3.15,1.2222222222222223
6.782784386168617,geometries/test2D_10_pts_0.05_depth_3.dxf,3.15,1.2222222222222223
6.204228945220087,geometries/test2D_10_pts_0.05_depth_4.dxf,3.15,1.2222222222222223
