k,file,total_t,scale
3.7536102788545165,geometries/test2D_10_pts_0.03_depth_0.dxf,3.01,0.6444444444444445
3.657101877725065,geometries/test2D_10_pts_0.03_depth_1.dxf,3.01,0.6444444444444445
3.762301642789153,geometries/test2D_10_pts_0.03_depth_2.dxf,3.01,0.6444444444444445
3.7678239827523647,geometries/test2D_10_pts_0.03_depth_3.dxf,3.01,0.6444444444444445
3.7741138523636586,geometries/test2D_10_pts_0.03_depth_4.dxf,3.01,0.6444444444444445
,geometries/test2D_10_pts_0.03_depth_5.dxf,3.01,0.6444444444444445
3.7457783018558084,geometries/test2D_10_pts_0.03_depth_6.dxf,3.01,0.6444444444444445
3.754307066533706,geometries/test2D_10_pts_0.03_depth_7.dxf,3.01,0.6444444444444445
3.7803765712045485,geometries/test2D_10_pts_0.03_depth_8.dxf,3.01,0.6444444444444445
3.634930754096628,geometries/test2D_10_pts_0.03_depth_9.dxf,3.01,0.6444444444444445
3.789049943201567,geometries/test2D_10_pts_0.04_depth_0.dxf,3.01,0.6444444444444445
3.774017273839752,geometries/test2D_10_pts_0.04_depth_1.dxf,3.01,0.6444444444444445
3.604643776425068,geometries/test2D_10_pts_0.04_depth_2.dxf,3.01,0.6444444444444445
3.737873151833065,geometries/test2D_10_pts_0.04_depth_3.dxf,3.01,0.6444444444444445
3.650541678900325,geometries/test2D_10_pts_0.04_depth_4.dxf,3.01,0.6444444444444445
3.767527818784892,geometries/test2D_10_pts_0.04_depth_5.dxf,3.01,0.6444444444444445
,geometries/test2D_10_pts_0.04_depth_6.dxf,3.01,0.6444444444444445
3.5686938976349967,geometries/test2D_10_pts_0.04_depth_7.dxf,3.01,0.6444444444444445
,geometries/test2D_10_pts_0.04_depth_8.dxf,3.01,0.6444444444444445
3.7683514201004953,geometries/test2D_10_pts_0.04_depth_9.dxf,3.01,0.6444444444444445
3.374511058898134,geometries/test2D_10_pts_0.05_depth_0.dxf,3.01,0.6444444444444445
3.4938315564416693,geometries/test2D_10_pts_0.05_depth_1.dxf,3.01,0.6444444444444445
3.350035941269846,geometries/test2D_10_pts_0.05_depth_2.dxf,3.01,0.6444444444444445
3.5289434774450044,geometries/test2D_10_pts_0.05_depth_3.dxf,3.01,0.6444444444444445
,geometries/test2D_10_pts_0.05_depth_4.dxf,3.01,0.6444444444444445
3.791991151801393,geometries/test2D_10_pts_0.05_depth_5.dxf,3.01,0.6444444444444445
3.390418840628806,geometries/test2D_10_pts_0.05_depth_6.dxf,3.01,0.6444444444444445
3.7986687373040664,geometries/test2D_10_pts_0.05_depth_7.dxf,3.01,0.6444444444444445
,geometries/test2D_10_pts_0.05_depth_8.dxf,3.01,0.6444444444444445
