k,file,total_t
6.001468427914201,geometries/test2D_10_pts_0.03_depth_0.dxf,3.2705263157894735
6.056667388828579,geometries/test2D_10_pts_0.03_depth_1.dxf,3.2705263157894735
6.027226574172664,geometries/test2D_10_pts_0.03_depth_2.dxf,3.2705263157894735
6.06127238918141,geometries/test2D_10_pts_0.03_depth_3.dxf,3.2705263157894735
6.066595813722656,geometries/test2D_10_pts_0.03_depth_4.dxf,3.2705263157894735
6.082748993467995,geometries/test2D_10_pts_0.03_depth_5.dxf,3.2705263157894735
5.9732849496378675,geometries/test2D_10_pts_0.03_depth_6.dxf,3.2705263157894735
6.015559715956417,geometries/test2D_10_pts_0.03_depth_7.dxf,3.2705263157894735
6.076279590700285,geometries/test2D_10_pts_0.03_depth_8.dxf,3.2705263157894735
6.017905629447627,geometries/test2D_10_pts_0.03_depth_9.dxf,3.2705263157894735
6.152086575129123,geometries/test2D_10_pts_0.04_depth_0.dxf,3.2705263157894735
6.131645123260757,geometries/test2D_10_pts_0.04_depth_1.dxf,3.2705263157894735
6.149114501236003,geometries/test2D_10_pts_0.04_depth_2.dxf,3.2705263157894735
6.141923719116651,geometries/test2D_10_pts_0.04_depth_3.dxf,3.2705263157894735
6.0733523685259225,geometries/test2D_10_pts_0.04_depth_4.dxf,3.2705263157894735
6.057198081609485,geometries/test2D_10_pts_0.04_depth_5.dxf,3.2705263157894735
6.134372446652907,geometries/test2D_10_pts_0.04_depth_6.dxf,3.2705263157894735
6.094744566785461,geometries/test2D_10_pts_0.04_depth_7.dxf,3.2705263157894735
6.099004217255095,geometries/test2D_10_pts_0.04_depth_8.dxf,3.2705263157894735
6.127360246175581,geometries/test2D_10_pts_0.04_depth_9.dxf,3.2705263157894735
6.204544575263061,geometries/test2D_10_pts_0.05_depth_0.dxf,3.2705263157894735
6.1359334681469155,geometries/test2D_10_pts_0.05_depth_1.dxf,3.2705263157894735
6.219112322311473,geometries/test2D_10_pts_0.05_depth_2.dxf,3.2705263157894735
6.3032894748091115,geometries/test2D_10_pts_0.05_depth_3.dxf,3.2705263157894735
6.197146476066216,geometries/test2D_10_pts_0.05_depth_4.dxf,3.2705263157894735
6.200441870195507,geometries/test2D_10_pts_0.05_depth_5.dxf,3.2705263157894735
6.186790131548654,geometries/test2D_10_pts_0.05_depth_6.dxf,3.2705263157894735
6.279176516872388,geometries/test2D_10_pts_0.05_depth_7.dxf,3.2705263157894735
6.1103729934817315,geometries/test2D_10_pts_0.05_depth_8.dxf,3.2705263157894735
6.253755623855075,geometries/test2D_10_pts_0.05_depth_9.dxf,3.2705263157894735
6.280980161277315,geometries/test2D_10_pts_0.06_depth_0.dxf,3.2705263157894735
6.337940050011101,geometries/test2D_10_pts_0.06_depth_1.dxf,3.2705263157894735
6.27913750090972,geometries/test2D_10_pts_0.06_depth_2.dxf,3.2705263157894735
6.283771833419846,geometries/test2D_10_pts_0.06_depth_3.dxf,3.2705263157894735
6.303297693163472,geometries/test2D_10_pts_0.06_depth_4.dxf,3.2705263157894735
6.11357415656419,geometries/test2D_10_pts_0.06_depth_5.dxf,3.2705263157894735
6.313136612405011,geometries/test2D_10_pts_0.06_depth_6.dxf,3.2705263157894735
6.276157048623855,geometries/test2D_10_pts_0.06_depth_7.dxf,3.2705263157894735
6.216480013279054,geometries/test2D_10_pts_0.06_depth_8.dxf,3.2705263157894735
6.427804524610374,geometries/test2D_10_pts_0.06_depth_9.dxf,3.2705263157894735
6.059693451014103,geometries/test2D_20_pts_0.03_depth_0.dxf,3.2705263157894735
6.115142165167333,geometries/test2D_20_pts_0.03_depth_1.dxf,3.2705263157894735
6.069123361668862,geometries/test2D_20_pts_0.03_depth_2.dxf,3.2705263157894735
6.092226424150549,geometries/test2D_20_pts_0.03_depth_3.dxf,3.2705263157894735
6.050270052733461,geometries/test2D_20_pts_0.03_depth_4.dxf,3.2705263157894735
6.089097093607487,geometries/test2D_20_pts_0.03_depth_5.dxf,3.2705263157894735
6.098629228629346,geometries/test2D_20_pts_0.03_depth_6.dxf,3.2705263157894735
6.0402069830783915,geometries/test2D_20_pts_0.03_depth_7.dxf,3.2705263157894735
6.014527887709249,geometries/test2D_20_pts_0.03_depth_8.dxf,3.2705263157894735
6.060150919809615,geometries/test2D_20_pts_0.03_depth_9.dxf,3.2705263157894735
6.052439204163103,geometries/test2D_20_pts_0.04_depth_0.dxf,3.2705263157894735
6.1571884463348985,geometries/test2D_20_pts_0.04_depth_1.dxf,3.2705263157894735
6.15471597792666,geometries/test2D_20_pts_0.04_depth_2.dxf,3.2705263157894735
6.141312595075335,geometries/test2D_20_pts_0.04_depth_3.dxf,3.2705263157894735
6.168576342926179,geometries/test2D_20_pts_0.04_depth_4.dxf,3.2705263157894735
6.1542120012521835,geometries/test2D_20_pts_0.04_depth_5.dxf,3.2705263157894735
6.1257042588199475,geometries/test2D_20_pts_0.04_depth_6.dxf,3.2705263157894735
6.155378541594807,geometries/test2D_20_pts_0.04_depth_7.dxf,3.2705263157894735
6.165490319804414,geometries/test2D_20_pts_0.04_depth_8.dxf,3.2705263157894735
6.095125706859525,geometries/test2D_20_pts_0.04_depth_9.dxf,3.2705263157894735
6.2023906242621445,geometries/test2D_20_pts_0.05_depth_0.dxf,3.2705263157894735
6.148405677585832,geometries/test2D_20_pts_0.05_depth_1.dxf,3.2705263157894735
