k,file,total_t,scale
2.3301896371259776,geometries/test2D_10_pts_0.03_depth_0.dxf,3.67,4.455555555555556
2.519905738309517,geometries/test2D_10_pts_0.03_depth_1.dxf,3.67,4.455555555555556
2.4304259396699988,geometries/test2D_10_pts_0.03_depth_2.dxf,3.67,4.455555555555556
2.54935081469234,geometries/test2D_10_pts_0.03_depth_3.dxf,3.67,4.455555555555556
2.5203203654908712,geometries/test2D_10_pts_0.03_depth_4.dxf,3.67,4.455555555555556
2.471289721400904,geometries/test2D_10_pts_0.03_depth_5.dxf,3.67,4.455555555555556
2.288534989254843,geometries/test2D_10_pts_0.03_depth_6.dxf,3.67,4.455555555555556
2.432491464411483,geometries/test2D_10_pts_0.03_depth_7.dxf,3.67,4.455555555555556
2.532604809595679,geometries/test2D_10_pts_0.03_depth_8.dxf,3.67,4.455555555555556
2.407737379075444,geometries/test2D_10_pts_0.03_depth_9.dxf,3.67,4.455555555555556
2.694041088125697,geometries/test2D_10_pts_0.04_depth_0.dxf,3.67,4.455555555555556
2.5591690821357997,geometries/test2D_10_pts_0.04_depth_1.dxf,3.67,4.455555555555556
2.686621755910516,geometries/test2D_10_pts_0.04_depth_2.dxf,3.67,4.455555555555556
2.685251809081047,geometries/test2D_10_pts_0.04_depth_3.dxf,3.67,4.455555555555556
2.5230960319725657,geometries/test2D_10_pts_0.04_depth_4.dxf,3.67,4.455555555555556
2.438758912340657,geometries/test2D_10_pts_0.04_depth_5.dxf,3.67,4.455555555555556
2.568166505385956,geometries/test2D_10_pts_0.04_depth_6.dxf,3.67,4.455555555555556
2.5810623017864476,geometries/test2D_10_pts_0.04_depth_7.dxf,3.67,4.455555555555556
2.521465683207735,geometries/test2D_10_pts_0.04_depth_8.dxf,3.67,4.455555555555556
2.482570831555447,geometries/test2D_10_pts_0.04_depth_9.dxf,3.67,4.455555555555556
2.7395082725893096,geometries/test2D_10_pts_0.05_depth_0.dxf,3.67,4.455555555555556
2.6482470247240735,geometries/test2D_10_pts_0.05_depth_1.dxf,3.67,4.455555555555556
,geometries/test2D_10_pts_0.05_depth_2.dxf,3.67,4.455555555555556
,geometries/test2D_10_pts_0.05_depth_3.dxf,3.67,4.455555555555556
,geometries/test2D_10_pts_0.05_depth_4.dxf,3.67,4.455555555555556
2.832698991987005,geometries/test2D_10_pts_0.05_depth_5.dxf,3.67,4.455555555555556
,geometries/test2D_10_pts_0.05_depth_6.dxf,3.67,4.455555555555556
,geometries/test2D_10_pts_0.05_depth_7.dxf,3.67,4.455555555555556
2.6265006147562224,geometries/test2D_10_pts_0.05_depth_8.dxf,3.67,4.455555555555556
,geometries/test2D_10_pts_0.05_depth_9.dxf,3.67,4.455555555555556
2.817548419487812,geometries/test2D_10_pts_0.06_depth_0.dxf,3.67,4.455555555555556
3.0048890816832357,geometries/test2D_10_pts_0.06_depth_1.dxf,3.67,4.455555555555556
2.91589935810232,geometries/test2D_10_pts_0.06_depth_2.dxf,3.67,4.455555555555556
,geometries/test2D_10_pts_0.06_depth_3.dxf,3.67,4.455555555555556
2.7789880377714256,geometries/test2D_10_pts_0.06_depth_4.dxf,3.67,4.455555555555556
2.828635714266024,geometries/test2D_10_pts_0.06_depth_5.dxf,3.67,4.455555555555556
2.8011132772707614,geometries/test2D_10_pts_0.06_depth_6.dxf,3.67,4.455555555555556
2.721974499959597,geometries/test2D_10_pts_0.06_depth_7.dxf,3.67,4.455555555555556
2.7538924794616015,geometries/test2D_10_pts_0.06_depth_8.dxf,3.67,4.455555555555556
2.98780200665265,geometries/test2D_10_pts_0.06_depth_9.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_0.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_1.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_2.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_3.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_4.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_5.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_6.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_7.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_8.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.03_depth_9.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_0.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_1.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_2.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_3.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_4.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_5.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_6.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_7.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_8.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.04_depth_9.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_0.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_1.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_2.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_3.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_4.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_5.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_6.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_7.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_8.dxf,3.67,4.455555555555556
,geometries/test2D_20_pts_0.05_depth_9.dxf,3.67,4.455555555555556
