k,file,total_t,scale
3.0754305171772094,geometries/test2D_10_pts_0.03_depth_0.dxf,4.0,0.6444444444444445
3.0779489255117616,geometries/test2D_10_pts_0.03_depth_1.dxf,4.0,0.6444444444444445
3.0769110254511287,geometries/test2D_10_pts_0.03_depth_2.dxf,4.0,0.6444444444444445
3.0771860991289177,geometries/test2D_10_pts_0.03_depth_3.dxf,4.0,0.6444444444444445
3.0798868217520967,geometries/test2D_10_pts_0.03_depth_4.dxf,4.0,0.6444444444444445
,geometries/test2D_10_pts_0.03_depth_5.dxf,4.0,0.6444444444444445
3.0722633588067336,geometries/test2D_10_pts_0.03_depth_6.dxf,4.0,0.6444444444444445
3.0741529292769694,geometries/test2D_10_pts_0.03_depth_7.dxf,4.0,0.6444444444444445
3.0819713729067635,geometries/test2D_10_pts_0.03_depth_8.dxf,4.0,0.6444444444444445
3.074978047004795,geometries/test2D_10_pts_0.03_depth_9.dxf,4.0,0.6444444444444445
3.08407752674201,geometries/test2D_10_pts_0.04_depth_0.dxf,4.0,0.6444444444444445
3.0816816066434716,geometries/test2D_10_pts_0.04_depth_1.dxf,4.0,0.6444444444444445
3.083119061412742,geometries/test2D_10_pts_0.04_depth_2.dxf,4.0,0.6444444444444445
3.0846783902679227,geometries/test2D_10_pts_0.04_depth_3.dxf,4.0,0.6444444444444445
3.0792353061706472,geometries/test2D_10_pts_0.04_depth_4.dxf,4.0,0.6444444444444445
3.080564749080176,geometries/test2D_10_pts_0.04_depth_5.dxf,4.0,0.6444444444444445
,geometries/test2D_10_pts_0.04_depth_6.dxf,4.0,0.6444444444444445
3.079067205445871,geometries/test2D_10_pts_0.04_depth_7.dxf,4.0,0.6444444444444445
,geometries/test2D_10_pts_0.04_depth_8.dxf,4.0,0.6444444444444445
3.0814807625232783,geometries/test2D_10_pts_0.04_depth_9.dxf,4.0,0.6444444444444445
3.0880506840258475,geometries/test2D_10_pts_0.05_depth_0.dxf,4.0,0.6444444444444445
3.083819834060327,geometries/test2D_10_pts_0.05_depth_1.dxf,4.0,0.6444444444444445
3.0850220368030814,geometries/test2D_10_pts_0.05_depth_2.dxf,4.0,0.6444444444444445
3.094220227491144,geometries/test2D_10_pts_0.05_depth_3.dxf,4.0,0.6444444444444445
3.084390475066699,geometries/test2D_10_pts_0.05_depth_4.dxf,4.0,0.6444444444444445
3.0864151701019633,geometries/test2D_10_pts_0.05_depth_5.dxf,4.0,0.6444444444444445
3.085853911578152,geometries/test2D_10_pts_0.05_depth_6.dxf,4.0,0.6444444444444445
3.0911113797481504,geometries/test2D_10_pts_0.05_depth_7.dxf,4.0,0.6444444444444445
3.0797568811519755,geometries/test2D_10_pts_0.05_depth_8.dxf,4.0,0.6444444444444445
3.0893403943807254,geometries/test2D_10_pts_0.05_depth_9.dxf,4.0,0.6444444444444445
3.0909674474255566,geometries/test2D_10_pts_0.06_depth_0.dxf,4.0,0.6444444444444445
3.093850096461562,geometries/test2D_10_pts_0.06_depth_1.dxf,4.0,0.6444444444444445
3.090211959479235,geometries/test2D_10_pts_0.06_depth_2.dxf,4.0,0.6444444444444445
3.091010784721022,geometries/test2D_10_pts_0.06_depth_3.dxf,4.0,0.6444444444444445
,geometries/test2D_10_pts_0.06_depth_4.dxf,4.0,0.6444444444444445
3.0913201409854487,geometries/test2D_10_pts_0.06_depth_5.dxf,4.0,0.6444444444444445
3.091255806142756,geometries/test2D_10_pts_0.06_depth_6.dxf,4.0,0.6444444444444445
3.0903241192121578,geometries/test2D_10_pts_0.06_depth_7.dxf,4.0,0.6444444444444445
3.0892774621280026,geometries/test2D_10_pts_0.06_depth_8.dxf,4.0,0.6444444444444445
3.1006205663113238,geometries/test2D_10_pts_0.06_depth_9.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.03_depth_0.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.03_depth_1.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.03_depth_2.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.03_depth_3.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.03_depth_4.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.03_depth_5.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.03_depth_6.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.03_depth_7.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.03_depth_8.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.03_depth_9.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.04_depth_0.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.04_depth_1.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.04_depth_2.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.04_depth_3.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.04_depth_4.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.04_depth_5.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.04_depth_6.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.04_depth_7.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.04_depth_8.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.04_depth_9.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.05_depth_0.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.05_depth_1.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.05_depth_2.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.05_depth_3.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.05_depth_4.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.05_depth_5.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.05_depth_6.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.05_depth_7.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.05_depth_8.dxf,4.0,0.6444444444444445
,geometries/test2D_20_pts_0.05_depth_9.dxf,4.0,0.6444444444444445
