k,file,total_t,scale
2.1252538639651792,geometries/test2D_10_pts_0.03_depth_0.dxf,3.67,0.1
2.1253081029175185,geometries/test2D_10_pts_0.03_depth_1.dxf,3.67,0.1
2.1252807554007718,geometries/test2D_10_pts_0.03_depth_2.dxf,3.67,0.1
2.1251663843204547,geometries/test2D_10_pts_0.03_depth_3.dxf,3.67,0.1
2.1253629109759666,geometries/test2D_10_pts_0.03_depth_4.dxf,3.67,0.1
,geometries/test2D_10_pts_0.03_depth_5.dxf,3.67,0.1
2.1251044226473255,geometries/test2D_10_pts_0.03_depth_6.dxf,3.67,0.1
2.125116753275718,geometries/test2D_10_pts_0.03_depth_7.dxf,3.67,0.1
2.1255508413342876,geometries/test2D_10_pts_0.03_depth_8.dxf,3.67,0.1
2.1251499836430003,geometries/test2D_10_pts_0.03_depth_9.dxf,3.67,0.1
2.125390641701564,geometries/test2D_10_pts_0.04_depth_0.dxf,3.67,0.1
2.1252183583943154,geometries/test2D_10_pts_0.04_depth_1.dxf,3.67,0.1
2.12528619388464,geometries/test2D_10_pts_0.04_depth_2.dxf,3.67,0.1
2.1254126304518106,geometries/test2D_10_pts_0.04_depth_3.dxf,3.67,0.1
2.1252725728657933,geometries/test2D_10_pts_0.04_depth_4.dxf,3.67,0.1
2.1254765542385394,geometries/test2D_10_pts_0.04_depth_5.dxf,3.67,0.1
,geometries/test2D_10_pts_0.04_depth_6.dxf,3.67,0.1
2.125060649144953,geometries/test2D_10_pts_0.04_depth_7.dxf,3.67,0.1
,geometries/test2D_10_pts_0.04_depth_8.dxf,3.67,0.1
2.125311107142714,geometries/test2D_10_pts_0.04_depth_9.dxf,3.67,0.1
2.1253821491790945,geometries/test2D_10_pts_0.05_depth_0.dxf,3.67,0.1
2.125309965910099,geometries/test2D_10_pts_0.05_depth_1.dxf,3.67,0.1
,geometries/test2D_10_pts_0.05_depth_2.dxf,3.67,0.1
2.1254925113439866,geometries/test2D_10_pts_0.05_depth_3.dxf,3.67,0.1
2.1250624356546273,geometries/test2D_10_pts_0.05_depth_4.dxf,3.67,0.1
2.1253459380060566,geometries/test2D_10_pts_0.05_depth_5.dxf,3.67,0.1
2.1252980225707656,geometries/test2D_10_pts_0.05_depth_6.dxf,3.67,0.1
2.1253121636415253,geometries/test2D_10_pts_0.05_depth_7.dxf,3.67,0.1
2.12513815339735,geometries/test2D_10_pts_0.05_depth_8.dxf,3.67,0.1
2.1253465156935034,geometries/test2D_10_pts_0.05_depth_9.dxf,3.67,0.1
2.125233649980623,geometries/test2D_10_pts_0.06_depth_0.dxf,3.67,0.1
2.1252644207074862,geometries/test2D_10_pts_0.06_depth_1.dxf,3.67,0.1
2.125145652273195,geometries/test2D_10_pts_0.06_depth_2.dxf,3.67,0.1
2.125157977489258,geometries/test2D_10_pts_0.06_depth_3.dxf,3.67,0.1
2.1251646412443854,geometries/test2D_10_pts_0.06_depth_4.dxf,3.67,0.1
2.125092193924935,geometries/test2D_10_pts_0.06_depth_5.dxf,3.67,0.1
,geometries/test2D_10_pts_0.06_depth_6.dxf,3.67,0.1
,geometries/test2D_10_pts_0.06_depth_7.dxf,3.67,0.1
2.1253627347298587,geometries/test2D_10_pts_0.06_depth_8.dxf,3.67,0.1
2.1254906157189515,geometries/test2D_10_pts_0.06_depth_9.dxf,3.67,0.1
,geometries/test2D_20_pts_0.03_depth_0.dxf,3.67,0.1
,geometries/test2D_20_pts_0.03_depth_1.dxf,3.67,0.1
,geometries/test2D_20_pts_0.03_depth_2.dxf,3.67,0.1
,geometries/test2D_20_pts_0.03_depth_3.dxf,3.67,0.1
,geometries/test2D_20_pts_0.03_depth_4.dxf,3.67,0.1
,geometries/test2D_20_pts_0.03_depth_5.dxf,3.67,0.1
,geometries/test2D_20_pts_0.03_depth_6.dxf,3.67,0.1
,geometries/test2D_20_pts_0.03_depth_7.dxf,3.67,0.1
,geometries/test2D_20_pts_0.03_depth_8.dxf,3.67,0.1
,geometries/test2D_20_pts_0.03_depth_9.dxf,3.67,0.1
,geometries/test2D_20_pts_0.04_depth_0.dxf,3.67,0.1
,geometries/test2D_20_pts_0.04_depth_1.dxf,3.67,0.1
,geometries/test2D_20_pts_0.04_depth_2.dxf,3.67,0.1
,geometries/test2D_20_pts_0.04_depth_3.dxf,3.67,0.1
,geometries/test2D_20_pts_0.04_depth_4.dxf,3.67,0.1
,geometries/test2D_20_pts_0.04_depth_5.dxf,3.67,0.1
,geometries/test2D_20_pts_0.04_depth_6.dxf,3.67,0.1
,geometries/test2D_20_pts_0.04_depth_7.dxf,3.67,0.1
,geometries/test2D_20_pts_0.04_depth_8.dxf,3.67,0.1
,geometries/test2D_20_pts_0.04_depth_9.dxf,3.67,0.1
,geometries/test2D_20_pts_0.05_depth_0.dxf,3.67,0.1
,geometries/test2D_20_pts_0.05_depth_1.dxf,3.67,0.1
,geometries/test2D_20_pts_0.05_depth_2.dxf,3.67,0.1
,geometries/test2D_20_pts_0.05_depth_3.dxf,3.67,0.1
,geometries/test2D_20_pts_0.05_depth_4.dxf,3.67,0.1
,geometries/test2D_20_pts_0.05_depth_5.dxf,3.67,0.1
,geometries/test2D_20_pts_0.05_depth_6.dxf,3.67,0.1
,geometries/test2D_20_pts_0.05_depth_7.dxf,3.67,0.1
,geometries/test2D_20_pts_0.05_depth_8.dxf,3.67,0.1
,geometries/test2D_20_pts_0.05_depth_9.dxf,3.67,0.1
