#EXPORTTYPE:                 ,DATA COMPARE                 ,
#FILE:                       ,sample1.ngb-ds3              ,
#FORMAT:                     ,NETZSCH5                     ,
#FTYPE:                      ,ANSI                         ,
#IDENTITY:                   ,graphite                     ,
#DECIMAL:                    ,POINT                        ,
#SEPARATOR:                  ,COMMA                        ,
#MTYPE:                      ,CP                           ,
#INSTRUMENT:                 ,NETZSCH STA 449F3            ,
#PROJECT:                    ,Gen3CSP                      ,
#DATE/TIME:                  ,12/9/2022 11:00:47 AM (UTC-5),
#CORR. FILE:                 ,baseline2.ngb-bs3            ,
#TEMPCAL:                    ,TCALZERO.TCX                 ,
#SENSITIVITY:                ,SENSZERO.EXX                 ,
#LABORATORY:                 ,STEEL                        ,
#OPERATOR:                   ,MJA                          ,
#REMARK:                     ,                             ,
#SAMPLE:                     ,sample1                      ,
#SAMPLE MASS /mg:            ,51,
#MATERIAL:                   ,                             ,
#REFERENCE:                  ,                             ,
#REFERENCE MASS /mg:         ,0,
#TYPE OF CRUCIBLE:           ,PtRh20 85 �l, with lid       
#SAMPLE CRUCIBLE MASS /mg:   ,0,
#REFERENCE CRUCIBLE MASS /mg:,0,
#DSC RANGE /�V:              ,5000,
#TG RANGE /mg:               ,35000,
#TAU-R:                      ,---                          ,
#CORR. CODE:                 ,0,
#EXO:                        ,-1,
#RANGE:                      ,100�C/15.0(K/min)/1180�C     ,
#SEGMENT:                    ,S5/7                         ,
#SEG. 5:                     ,100�C/15.0(K/min)/1180�C     ,
,,
##Temp./C,Cp(5)/(J/(g*K)),
260.79128,1.23607,
260.81108,1.23612,
260.83089,1.23618,
260.85069,1.23624,
260.8705,1.23631,
260.8903,1.23638,
260.9101,1.23646,
260.92991,1.23654,
260.94971,1.23663,
260.96952,1.23673,
260.98932,1.23682,
261.00913,1.2369,
261.02893,1.23696,
261.04874,1.23698,
261.06854,1.23697,
261.08834,1.23694,
261.10815,1.23692,
261.12795,1.2369,
261.14776,1.2369,
261.16756,1.23692,
261.18737,1.23695,
261.20717,1.23699,
261.22697,1.237,
261.24678,1.23697,
261.26658,1.23692,
261.28639,1.23685,
261.30619,1.23678,
261.326,1.23672,
261.3458,1.23668,
261.36561,1.23667,
261.38541,1.23669,
261.40521,1.23674,
261.42502,1.23681,
261.44482,1.23691,
261.46463,1.23703,
261.48443,1.23715,
261.50424,1.23726,
261.52404,1.23735,
261.54385,1.23741,
261.56365,1.23744,
261.58345,1.23745,
261.60326,1.23744,
261.62306,1.23743,
261.64287,1.23741,
261.66267,1.2374,
261.68248,1.2374,
261.70228,1.23741,
261.72208,1.23743,
261.74189,1.23747,
261.76169,1.23752,
261.7815,1.2376,
261.8013,1.23768,
261.82111,1.23778,
261.84091,1.23787,
261.86072,1.23796,
261.88052,1.23803,
261.90032,1.23807,
261.92013,1.23807,
261.93993,1.23801,
261.95974,1.23791,
261.97954,1.23779,
261.99935,1.2377,
262.01915,1.23767,
262.03896,1.23773,
262.05876,1.23789,
262.07856,1.2381,
262.09837,1.23833,
262.11817,1.23853,
262.13798,1.23865,
262.15778,1.23866,
262.17759,1.23859,
262.19739,1.23847,
262.21719,1.23835,
262.237,1.23825,
262.2568,1.2382,
262.27661,1.2382,
262.29641,1.23823,
262.31622,1.23829,
262.33602,1.23838,
262.35583,1.23848,
262.37563,1.23859,
262.39543,1.23869,
262.41524,1.23877,
262.43504,1.23883,
262.45485,1.23884,
262.47465,1.23883,
262.49446,1.23878,
262.51426,1.2387,
262.53407,1.23858,
262.55387,1.23845,
262.57367,1.23832,
262.59348,1.23822,
262.61328,1.23817,
262.63309,1.2382,
262.65289,1.23831,
262.6727,1.23846,
262.6925,1.23864,
262.7123,1.23882,
262.73211,1.23897,
262.75191,1.23907,
262.77172,1.23913,
262.79152,1.23915,
262.81133,1.23913,
262.83113,1.2391,
262.85094,1.23905,
262.87074,1.239,
262.89054,1.23898,
262.91035,1.23899,
262.93015,1.23906,
262.94996,1.2392,
262.96976,1.23938,
262.98957,1.23956,
263.00937,1.2397,
263.02918,1.23975,
263.04898,1.23971,
263.06878,1.23963,
263.08859,1.23953,
263.10839,1.23947,
263.1282,1.23949,
263.148,1.23959,
263.16781,1.23975,
263.18761,1.23993,
263.20741,1.24011,
263.22722,1.24025,
263.24702,1.24033,
263.26683,1.24036,
263.28663,1.24036,
263.30644,1.24034,
263.32624,1.2403,
263.34605,1.24026,
263.36585,1.24022,
263.38565,1.2402,
263.40546,1.24019,
263.42526,1.2402,
263.44507,1.24023,
263.46487,1.24027,
263.48468,1.24032,
263.50448,1.24036,
263.52429,1.2404,
263.54409,1.24042,
263.56389,1.24043,
263.5837,1.24044,
263.6035,1.24046,
263.62331,1.24049,
263.64311,1.24055,
263.66292,1.24063,
263.68272,1.24071,
263.70252,1.2408,
263.72233,1.24088,
263.74213,1.24095,
263.76194,1.24099,
263.78174,1.241,
263.80155,1.24097,
263.82135,1.24088,
263.84116,1.24076,
263.86096,1.24061,
263.88076,1.24049,
263.90057,1.2404,
263.92037,1.24039,
263.94018,1.24048,
263.95998,1.24065,
263.97979,1.24086,
263.99959,1.24107,
264.0194,1.24124,
264.0392,1.24133,
264.059,1.24137,
264.07881,1.24137,
264.09861,1.24136,
264.11842,1.24136,
264.13822,1.24137,
264.15803,1.24138,
264.17783,1.2414,
264.19763,1.2414,
264.21744,1.24138,
264.23724,1.24134,
264.25705,1.24129,
264.27685,1.24122,
264.29666,1.24117,
264.31646,1.24112,
264.33627,1.2411,
264.35607,1.2411,
264.37587,1.24112,
264.39568,1.24117,
264.41548,1.24124,
264.43529,1.24133,
264.45509,1.24144,
264.4749,1.24155,
264.4947,1.24166,
264.51451,1.24175,
264.53431,1.24182,
264.55411,1.24189,
264.57392,1.24194,
264.59372,1.24201,
264.61353,1.24209,
264.63333,1.24219,
264.65314,1.24231,
264.67294,1.24244,
264.69274,1.24257,
264.71255,1.24269,
264.73235,1.2428,
264.75216,1.24289,
264.77196,1.24294,
264.79177,1.24296,
264.81157,1.24293,
264.83138,1.24285,
264.85118,1.24274,
264.87098,1.24263,
264.89079,1.24255,
264.91059,1.24254,
264.9304,1.2426,
264.9502,1.24271,
264.97001,1.24283,
264.98981,1.24294,
265.00962,1.243,
265.02942,1.24299,
265.04922,1.24292,
265.06903,1.24282,
265.08883,1.24271,
265.10864,1.24263,
265.12844,1.24259,
265.14825,1.2426,
265.16805,1.24266,
265.18785,1.24276,
265.20766,1.24291,
265.22746,1.24309,
265.24727,1.24329,
265.26707,1.2435,
265.28688,1.24369,
265.30668,1.24384,
265.32649,1.24393,
265.34629,1.24398,
265.36609,1.24399,
265.3859,1.24397,
265.4057,1.24393,
265.42551,1.24388,
265.44531,1.24383,
265.46512,1.24379,
265.48492,1.24376,
265.50473,1.24374,
265.52453,1.24375,
265.54433,1.24377,
265.56414,1.2438,
265.58394,1.24384,
265.60375,1.24387,
265.62355,1.2439,
265.64336,1.24392,
265.66316,1.24396,
265.68296,1.24401,
265.70277,1.24408,
265.72257,1.24417,
265.74238,1.24428,
265.76218,1.24439,
265.78199,1.24449,
265.80179,1.24455,
265.8216,1.24457,
265.8414,1.24457,
265.8612,1.24455,
265.88101,1.24453,
265.90081,1.24454,
265.92062,1.24459,
265.94042,1.24467,
265.96023,1.24478,
265.98003,1.24489,
265.99984,1.24499,
266.01964,1.24506,
266.03944,1.24512,
266.05925,1.24515,
266.07905,1.24516,
266.09886,1.24515,
266.11866,1.24512,
266.13847,1.24507,
266.15827,1.24503,
266.17807,1.24499,
266.19788,1.24498,
266.21768,1.24498,
266.23749,1.24501,
266.25729,1.24505,
266.2771,1.24512,
266.2969,1.24519,
266.31671,1.24528,
266.33651,1.24536,
266.35631,1.24544,
266.37612,1.24549,
266.39592,1.24551,
266.41573,1.24549,
266.43553,1.24544,
266.45534,1.24538,
266.47514,1.24533,
266.49495,1.24531,
266.51475,1.24533,
266.53455,1.24539,
266.55436,1.24546,
266.57416,1.24553,
266.59397,1.24558,
266.61377,1.24559,
266.63358,1.24558,
266.65338,1.24555,
266.67318,1.24551,
266.69299,1.24549,
266.71279,1.24549,
266.7326,1.24552,
266.7524,1.24556,
266.77221,1.24563,
266.79201,1.24572,
266.81182,1.24584,
266.83162,1.24596,
266.85142,1.24609,
266.87123,1.24619,
266.89103,1.24627,
266.91084,1.2463,
266.93064,1.2463,
266.95045,1.24629,
266.97025,1.24627,
266.99006,1.24626,
267.00986,1.24627,
267.02966,1.24629,
267.04947,1.24632,
267.06927,1.24632,
267.08908,1.2463,
267.10888,1.24623,
267.12869,1.24614,
267.14849,1.24604,
267.16829,1.24597,
267.1881,1.24596,
267.2079,1.24601,
267.22771,1.24612,
267.24751,1.24626,
267.26732,1.24639,
267.28712,1.24648,
267.30693,1.24652,
267.32673,1.24653,
267.34653,1.24652,
267.36634,1.24652,
267.38614,1.24654,
267.40595,1.24661,
267.42575,1.24671,
267.44556,1.24684,
267.46536,1.24697,
267.48517,1.24711,
267.50497,1.24723,
267.52477,1.24732,
267.54458,1.2474,
267.56438,1.24745,
267.58419,1.24746,
267.60399,1.24745,
267.6238,1.24741,
267.6436,1.24736,
267.6634,1.2473,
267.68321,1.24726,
267.70301,1.24725,
267.72282,1.24727,
267.74262,1.24732,
267.76243,1.24741,
267.78223,1.24754,
267.80204,1.2477,
267.82184,1.24788,
267.84164,1.24807,
267.86145,1.24826,
267.88125,1.24842,
267.90106,1.24854,
267.92086,1.24861,
267.94067,1.24867,
267.96047,1.2487,
267.98028,1.24874,
268.00008,1.24879,
268.01988,1.24886,
268.03969,1.24894,
268.05949,1.24902,
268.0793,1.2491,
268.0991,1.24915,
268.11891,1.24917,
268.13871,1.24918,
268.15851,1.24917,
268.17832,1.24915,
268.19812,1.24911,
268.21793,1.24907,
268.23773,1.24903,
268.25754,1.24898,
268.27734,1.24893,
268.29715,1.24889,
268.31695,1.24885,
268.33675,1.24883,
268.35656,1.24881,
268.37636,1.24881,
268.39617,1.24882,
268.41597,1.24885,
268.43578,1.2489,
268.45558,1.24897,
268.47539,1.24906,
268.49519,1.24917,
268.51499,1.24929,
268.5348,1.24939,
268.5546,1.24946,
268.57441,1.24948,
268.59421,1.24942,
268.61402,1.24931,
268.63382,1.24917,
268.65362,1.24904,
268.67343,1.24895,
268.69323,1.24893,
268.71304,1.249,
268.73284,1.24913,
268.75265,1.24927,
268.77245,1.24939,
268.79226,1.24945,
268.81206,1.24944,
268.83186,1.2494,
268.85167,1.24934,
268.87147,1.2493,
268.89128,1.24931,
268.91108,1.24939,
268.93089,1.24952,
268.95069,1.24967,
268.9705,1.24979,
268.9903,1.24986,
269.0101,1.24988,
269.02991,1.24986,
269.04971,1.24985,
269.06952,1.24986,
269.08932,1.24992,
269.10913,1.25003,
269.12893,1.25017,
269.14873,1.25031,
269.16854,1.25042,
269.18834,1.25048,
269.20815,1.25049,
269.22795,1.25045,
269.24776,1.25041,
269.26756,1.25038,
269.28737,1.25039,
269.30717,1.25044,
269.32697,1.25051,
269.34678,1.25059,
269.36658,1.25066,
269.38639,1.2507,
269.40619,1.25069,
269.426,1.25065,
269.4458,1.2506,
269.46561,1.25057,
269.48541,1.25057,
269.50521,1.25063,
269.52502,1.25071,
269.54482,1.25081,
269.56463,1.25091,
269.58443,1.251,
269.60424,1.25106,
269.62404,1.25111,
269.64384,1.25113,
269.66365,1.25114,
269.68345,1.25114,
269.70326,1.25114,
269.72306,1.25113,
269.74287,1.25114,
269.76267,1.25117,
269.78248,1.25124,
269.80228,1.25135,
269.82208,1.25147,
269.84189,1.25161,
269.86169,1.25172,
269.8815,1.2518,
269.9013,1.25183,
269.92111,1.25183,
269.94091,1.25181,
269.96072,1.25179,
269.98052,1.25178,
270.00032,1.25181,
270.02013,1.25187,
270.03993,1.25194,
270.05974,1.25201,
270.07954,1.25209,
270.09935,1.25215,
270.11915,1.25221,
270.13895,1.25224,
270.15876,1.25225,
270.17856,1.25224,
270.19837,1.2522,
270.21817,1.25216,
270.23798,1.25212,
270.25778,1.2521,
270.27759,1.25212,
270.29739,1.25219,
270.31719,1.2523,
270.337,1.25243,
270.3568,1.25258,
270.37661,1.25274,
270.39641,1.25288,
270.41622,1.25301,
270.43602,1.2531,
270.45583,1.25314,
270.47563,1.25312,
270.49543,1.25302,
270.51524,1.25288,
270.53504,1.25273,
270.55485,1.25262,
270.57465,1.25256,
270.59446,1.25259,
270.61426,1.2527,
270.63406,1.25284,
270.65387,1.253,
270.67367,1.25313,
270.69348,1.25321,
270.71328,1.25325,
270.73309,1.25325,
270.75289,1.25323,
270.7727,1.2532,
270.7925,1.25318,
270.8123,1.25316,
270.83211,1.25315,
270.85191,1.25315,
270.87172,1.25315,
270.89152,1.25316,
270.91133,1.25318,
270.93113,1.2532,
270.95094,1.25322,
270.97074,1.25325,
270.99054,1.25329,
271.01035,1.25333,
271.03015,1.25337,
271.04996,1.25341,
271.06976,1.25345,
271.08957,1.25349,
271.10937,1.25353,
271.12917,1.25356,
271.14898,1.2536,
271.16878,1.25365,
271.18859,1.2537,
271.20839,1.25376,
271.2282,1.25383,
271.248,1.25392,
271.26781,1.25401,
271.28761,1.25413,
271.30741,1.25425,
271.32722,1.25438,
271.34702,1.25452,
271.36683,1.25466,
271.38663,1.25479,
271.40644,1.25492,
271.42624,1.25503,
271.44605,1.2551,
271.46585,1.25512,
271.48565,1.25508,
271.50546,1.25499,
271.52526,1.25487,
271.54507,1.25476,
271.56487,1.25468,
271.58468,1.25465,
271.60448,1.25468,
271.62428,1.25475,
271.64409,1.25482,
271.66389,1.25488,
271.6837,1.25489,
271.7035,1.25485,
271.72331,1.2548,
271.74311,1.25474,
271.76292,1.25473,
271.78272,1.25477,
271.80252,1.25487,
271.82233,1.25501,
271.84213,1.25518,
271.86194,1.25534,
271.88174,1.25548,
271.90155,1.25559,
271.92135,1.25566,
271.94116,1.25569,
271.96096,1.25566,
271.98076,1.25559,
272.00057,1.25548,
272.02037,1.25536,
272.04018,1.25529,
272.05998,1.25528,
272.07979,1.25539,
272.09959,1.2556,
272.11939,1.25584,
272.1392,1.25607,
272.159,1.25621,
272.17881,1.25623,
272.19861,1.25618,
272.21842,1.25609,
272.23822,1.256,
272.25803,1.25598,
272.27783,1.25603,
272.29763,1.25616,
272.31744,1.25632,
272.33724,1.25648,
272.35705,1.25661,
272.37685,1.25669,
272.39666,1.25671,
272.41646,1.25671,
272.43627,1.25669,
272.45607,1.25668,
272.47587,1.2567,
272.49568,1.25674,
272.51548,1.2568,
272.53529,1.25687,
272.55509,1.25696,
272.5749,1.25705,
272.5947,1.25714,
272.6145,1.25723,
272.63431,1.2573,
272.65411,1.25735,
272.67392,1.25738,
272.69372,1.25738,
272.71353,1.25735,
272.73333,1.25732,
272.75314,1.25728,
272.77294,1.25724,
272.79274,1.25722,
272.81255,1.25721,
272.83235,1.25721,
272.85216,1.25722,
272.87196,1.25724,
272.89177,1.25728,
272.91157,1.25733,
272.93138,1.2574,
272.95118,1.25748,
272.97098,1.25758,
272.99079,1.25769,
273.01059,1.25781,
273.0304,1.25793,
273.0502,1.25804,
273.07001,1.25814,
273.08981,1.25823,
273.10961,1.2583,
273.12942,1.25837,
273.14922,1.25844,
273.16903,1.25851,
273.18883,1.25858,
273.20864,1.25863,
273.22844,1.25868,
273.24825,1.25869,
273.26805,1.25867,
273.28785,1.25863,
273.30766,1.25855,
273.32746,1.25846,
273.34727,1.25836,
273.36707,1.25825,
273.38688,1.25815,
273.40668,1.25806,
273.42649,1.25801,
273.44629,1.258,
273.46609,1.25805,
273.4859,1.25815,
273.5057,1.25829,
273.52551,1.25845,
273.54531,1.25859,
273.56512,1.25871,
273.58492,1.25878,
273.60472,1.25882,
273.62453,1.25882,
273.64433,1.2588,
273.66414,1.25875,
273.68394,1.2587,
273.70375,1.25866,
273.72355,1.25866,
273.74336,1.25871,
273.76316,1.25886,
273.78296,1.25907,
273.80277,1.2593,
273.82257,1.25952,
273.84238,1.25969,
273.86218,1.25975,
273.88199,1.25974,
273.90179,1.25967,
273.9216,1.25959,
273.9414,1.25952,
273.9612,1.25948,
273.98101,1.25948,
274.00081,1.2595,
274.02062,1.25952,
274.04042,1.25951,
274.06023,1.25947,
274.08003,1.25939,
274.09983,1.25931,
274.11964,1.25926,
274.13944,1.25926,
274.15925,1.25934,
274.17905,1.2595,
274.19886,1.2597,
274.21866,1.2599,
274.23847,1.26006,
274.25827,1.26014,
274.27807,1.26014,
274.29788,1.26009,
274.31768,1.26003,
274.33749,1.25998,
274.35729,1.26,
274.3771,1.26009,
274.3969,1.26022,
274.41671,1.26037,
274.43651,1.26052,
274.45631,1.26065,
274.47612,1.26073,
274.49592,1.2608,
274.51573,1.26084,
274.53553,1.26088,
274.55534,1.26093,
274.57514,1.26099,
274.59494,1.26105,
274.61475,1.26111,
274.63455,1.26116,
274.65436,1.2612,
274.67416,1.26123,
274.69397,1.26124,
274.71377,1.26124,
274.73358,1.26124,
274.75338,1.26122,
274.77318,1.26121,
274.79299,1.26119,
274.81279,1.26116,
274.8326,1.26114,
274.8524,1.26112,
274.87221,1.2611,
274.89201,1.26109,
274.91182,1.2611,
274.93162,1.26113,
274.95142,1.26119,
274.97123,1.26128,
274.99103,1.26139,
275.01084,1.26149,
275.03064,1.26158,
275.05045,1.26164,
275.07025,1.26167,
275.09005,1.26168,
275.10986,1.26168,
275.12966,1.26166,
275.14947,1.26165,
275.16927,1.26164,
275.18908,1.26164,
275.20888,1.26167,
275.22869,1.26173,
275.24849,1.26182,
275.26829,1.26195,
275.2881,1.2621,
275.3079,1.26225,
275.32771,1.26237,
275.34751,1.26244,
275.36732,1.26246,
275.38712,1.26244,
275.40693,1.26239,
275.42673,1.26232,
275.44653,1.26225,
275.46634,1.26218,
275.48614,1.26213,
275.50595,1.26211,
275.52575,1.26212,
275.54556,1.26217,
275.56536,1.26227,
275.58516,1.26238,
275.60497,1.2625,
275.62477,1.2626,
275.64458,1.26265,
275.66438,1.26266,
275.68419,1.26262,
275.70399,1.26258,
275.7238,1.26254,
275.7436,1.26252,
275.7634,1.26254,
275.78321,1.26259,
275.80301,1.26267,
275.82282,1.26278,
275.84262,1.26289,
275.86243,1.26302,
275.88223,1.26314,
275.90204,1.26325,
275.92184,1.26333,
275.94164,1.26338,
275.96145,1.26338,
275.98125,1.26336,
276.00106,1.26332,
276.02086,1.26328,
276.04067,1.26325,
276.06047,1.26326,
276.08027,1.26329,
276.10008,1.26335,
276.11988,1.26345,
276.13969,1.26358,
276.15949,1.26375,
276.1793,1.26394,
276.1991,1.26413,
276.21891,1.26431,
276.23871,1.26447,
276.25851,1.26459,
276.27832,1.26467,
276.29812,1.26471,
276.31793,1.26473,
276.33773,1.26471,
276.35754,1.26466,
276.37734,1.26461,
276.39715,1.26455,
276.41695,1.26452,
276.43675,1.26453,
276.45656,1.26458,
276.47636,1.26467,
276.49617,1.26478,
276.51597,1.26487,
276.53578,1.26493,
276.55558,1.26492,
276.57538,1.26487,
276.59519,1.26479,
276.61499,1.26473,
276.6348,1.2647,
276.6546,1.26474,
276.67441,1.26483,
276.69421,1.26496,
276.71402,1.26509,
276.73382,1.26521,
276.75362,1.2653,
276.77343,1.26536,
276.79323,1.2654,
276.81304,1.26542,
276.83284,1.26545,
276.85265,1.26548,
276.87245,1.26552,
276.89226,1.26558,
276.91206,1.26567,
276.93186,1.26579,
276.95167,1.26594,
276.97147,1.26612,
276.99128,1.26629,
277.01108,1.26644,
277.03089,1.26653,
277.05069,1.26656,
277.07049,1.26654,
277.0903,1.26648,
277.1101,1.26641,
277.12991,1.26635,
277.14971,1.26632,
277.16952,1.26634,
277.18932,1.26639,
277.20913,1.26646,
277.22893,1.26653,
277.24873,1.26658,
277.26854,1.26662,
277.28834,1.26665,
277.30815,1.26668,
277.32795,1.26673,
277.34776,1.26681,
277.36756,1.26691,
277.38737,1.26702,
277.40717,1.26711,
277.42697,1.26717,
277.44678,1.26719,
277.46658,1.26714,
277.48639,1.26706,
277.50619,1.26696,
277.526,1.26687,
277.5458,1.26681,
277.5656,1.26682,
277.58541,1.26687,
277.60521,1.26695,
277.62502,1.26704,
277.64482,1.26712,
277.66463,1.26719,
277.68443,1.26725,
277.70424,1.26731,
277.72404,1.26737,
277.74384,1.26744,
277.76365,1.26754,
277.78345,1.26765,
277.80326,1.26777,
277.82306,1.26789,
277.84287,1.26801,
277.86267,1.26813,
277.88248,1.26824,
277.90228,1.26834,
277.92208,1.26842,
277.94189,1.26849,
277.96169,1.26853,
277.9815,1.26856,
278.0013,1.26857,
278.02111,1.26856,
278.04091,1.26854,
278.06071,1.26851,
278.08052,1.26846,
278.10032,1.26839,
278.12013,1.26828,
278.13993,1.26814,
278.15974,1.26799,
278.17954,1.26784,
278.19935,1.26772,
278.21915,1.26765,
278.23895,1.26767,
278.25876,1.26777,
278.27856,1.26794,
278.29837,1.26815,
278.31817,1.26837,
278.33798,1.26859,
278.35778,1.26878,
278.37759,1.26893,
278.39739,1.26905,
278.41719,1.26915,
278.437,1.26921,
278.4568,1.26926,
278.47661,1.26928,
278.49641,1.26931,
278.51622,1.26934,
278.53602,1.2694,
278.55582,1.26948,
278.57563,1.26957,
278.59543,1.26965,
278.61524,1.26971,
278.63504,1.26972,
278.65485,1.26969,
278.67465,1.26963,
278.69446,1.26958,
278.71426,1.26953,
278.73406,1.26952,
278.75387,1.26955,
278.77367,1.26961,
278.79348,1.26968,
278.81328,1.26972,
278.83309,1.2697,
278.85289,1.26961,
278.8727,1.26947,
278.8925,1.26931,
278.9123,1.26916,
278.93211,1.26907,
278.95191,1.26906,
278.97172,1.26912,
278.99152,1.26924,
279.01133,1.26939,
279.03113,1.26956,
279.05093,1.26973,
279.07074,1.26988,
279.09054,1.26999,
279.11035,1.27007,
279.13015,1.2701,
279.14996,1.27008,
279.16976,1.27,
279.18957,1.26991,
279.20937,1.26984,
279.22917,1.2698,
279.24898,1.26984,
279.26878,1.26994,
279.28859,1.27007,
279.30839,1.27023,
279.3282,1.27037,
279.348,1.27049,
279.36781,1.27058,
279.38761,1.27065,
279.40741,1.27071,
279.42722,1.27078,
279.44702,1.27086,
279.46683,1.27095,
279.48663,1.27104,
279.50644,1.27113,
279.52624,1.2712,
279.54604,1.27123,
279.56585,1.27124,
279.58565,1.27123,
279.60546,1.27122,
279.62526,1.27121,
279.64507,1.27122,
279.66487,1.27125,
279.68468,1.27131,
279.70448,1.27138,
279.72428,1.27146,
279.74409,1.27154,
279.76389,1.27163,
279.7837,1.27171,
279.8035,1.27177,
279.82331,1.27181,
279.84311,1.27181,
279.86292,1.27179,
279.88272,1.27176,
279.90252,1.27176,
279.92233,1.27179,
279.94213,1.27189,
279.96194,1.27204,
279.98174,1.27221,
280.00155,1.27238,
280.02135,1.27253,
280.04115,1.27263,
280.06096,1.27268,
280.08076,1.2727,
280.10057,1.27268,
280.12037,1.27266,
280.14018,1.27264,
280.15998,1.27263,
280.17979,1.27263,
280.19959,1.27262,
280.21939,1.27262,
280.2392,1.27262,
280.259,1.27262,
280.27881,1.27262,
280.29861,1.27266,
280.31842,1.27273,
280.33822,1.27284,
280.35803,1.273,
280.37783,1.27316,
280.39763,1.2733,
280.41744,1.27337,
280.43724,1.27335,
280.45705,1.27323,
280.47685,1.27305,
280.49666,1.27286,
280.51646,1.27269,
280.53626,1.2726,
280.55607,1.27261,
280.57587,1.27268,
280.59568,1.27278,
280.61548,1.2729,
280.63529,1.273,
280.65509,1.27306,
280.6749,1.2731,
280.6947,1.27313,
280.7145,1.27317,
280.73431,1.27322,
280.75411,1.27331,
280.77392,1.27341,
280.79372,1.27353,
280.81353,1.27367,
280.83333,1.27382,
280.85314,1.27398,
280.87294,1.27412,
280.89274,1.27425,
280.91255,1.27432,
280.93235,1.27434,
280.95216,1.27427,
280.97196,1.27415,
280.99177,1.27401,
281.01157,1.27388,
281.03137,1.27382,
281.05118,1.27386,
281.07098,1.274,
281.09079,1.27421,
281.11059,1.27443,
281.1304,1.27461,
281.1502,1.27471,
281.17001,1.27471,
281.18981,1.27465,
281.20961,1.27457,
281.22942,1.27451,
281.24922,1.2745,
281.26903,1.27454,
281.28883,1.27459,
281.30864,1.27462,
281.32844,1.27461,
281.34825,1.27452,
281.36805,1.27435,
281.38785,1.27415,
281.40766,1.27397,
281.42746,1.27385,
281.44727,1.27384,
281.46707,1.27395,
281.48688,1.27416,
281.50668,1.2744,
281.52648,1.27464,
281.54629,1.27484,
281.56609,1.27498,
281.5859,1.27507,
281.6057,1.2751,
281.62551,1.27507,
281.64531,1.275,
281.66512,1.27488,
281.68492,1.27475,
281.70472,1.27465,
281.72453,1.27461,
281.74433,1.27465,
281.76414,1.27479,
281.78394,1.27499,
281.80375,1.27522,
281.82355,1.27543,
281.84336,1.27559,
281.86316,1.27567,
281.88296,1.27569,
281.90277,1.27566,
281.92257,1.2756,
281.94238,1.27554,
281.96218,1.27549,
281.98199,1.27546,
282.00179,1.27546,
282.02159,1.27548,
282.0414,1.27553,
282.0612,1.27562,
282.08101,1.27572,
282.10081,1.27584,
282.12062,1.27595,
282.14042,1.27605,
282.16023,1.27611,
282.18003,1.27615,
282.19983,1.27617,
282.21964,1.27619,
282.23944,1.2762,
282.25925,1.27623,
282.27905,1.27626,
282.29886,1.2763,
282.31866,1.27636,
282.33847,1.27645,
282.35827,1.27654,
282.37807,1.27665,
282.39788,1.27676,
282.41768,1.27685,
282.43749,1.27693,
282.45729,1.27697,
282.4771,1.27699,
282.4969,1.27697,
282.5167,1.27693,
282.53651,1.27686,
282.55631,1.27675,
282.57612,1.27664,
282.59592,1.27654,
282.61573,1.27648,
282.63553,1.27647,
282.65534,1.27653,
282.67514,1.27664,
282.69494,1.27679,
282.71475,1.27693,
282.73455,1.27705,
282.75436,1.27712,
282.77416,1.27714,
282.79397,1.27714,
282.81377,1.27714,
282.83358,1.27714,
282.85338,1.27717,
282.87318,1.27723,
282.89299,1.27729,
282.91279,1.27734,
282.9326,1.27738,
282.9524,1.27738,
282.97221,1.27735,
282.99201,1.27732,
283.01181,1.27729,
283.03162,1.27729,
283.05142,1.27731,
283.07123,1.27737,
283.09103,1.27745,
283.11084,1.27755,
283.13064,1.27766,
283.15045,1.27776,
283.17025,1.27786,
283.19005,1.27795,
283.20986,1.27802,
283.22966,1.27807,
283.24947,1.27808,
283.26927,1.27807,
283.28908,1.27803,
283.30888,1.27798,
283.32869,1.27793,
283.34849,1.27788,
283.36829,1.27784,
283.3881,1.27782,
283.4079,1.27782,
283.42771,1.27786,
283.44751,1.27795,
283.46732,1.27806,
283.48712,1.27819,
283.50692,1.27831,
283.52673,1.27838,
283.54653,1.27838,
283.56634,1.27833,
283.58614,1.27825,
283.60595,1.2782,
283.62575,1.2782,
283.64556,1.27831,
283.66536,1.27851,
283.68516,1.27877,
283.70497,1.27903,
283.72477,1.27924,
283.74458,1.27936,
283.76438,1.2794,
283.78419,1.27938,
283.80399,1.27932,
283.8238,1.27925,
283.8436,1.27919,
283.8634,1.27914,
283.88321,1.27912,
283.90301,1.27913,
283.92282,1.27918,
283.94262,1.27927,
283.96243,1.27941,
283.98223,1.27957,
284.00203,1.27974,
284.02184,1.27989,
284.04164,1.28001,
284.06145,1.28007,
284.08125,1.2801,
284.10106,1.28011,
284.12086,1.28013,
284.14067,1.28019,
284.16047,1.28027,
284.18027,1.28038,
284.20008,1.28047,
284.21988,1.28055,
284.23969,1.28058,
284.25949,1.28056,
284.2793,1.28052,
284.2991,1.28046,
284.31891,1.28039,
284.33871,1.28034,
284.35851,1.28031,
284.37832,1.28029,
284.39812,1.28028,
284.41793,1.28027,
284.43773,1.28024,
284.45754,1.28019,
284.47734,1.28014,
284.49714,1.28011,
284.51695,1.28011,
284.53675,1.28016,
284.55656,1.28026,
284.57636,1.28039,
284.59617,1.28053,
284.61597,1.28068,
