#EXPORTTYPE:                 ,DATA COMPARE                 ,
#FILE:                       ,sample3.ngb-ds3              ,
#FORMAT:                     ,NETZSCH5                     ,
#FTYPE:                      ,ANSI                         ,
#IDENTITY:                   ,graphite                     ,
#DECIMAL:                    ,POINT                        ,
#SEPARATOR:                  ,COMMA                        ,
#MTYPE:                      ,CP                           ,
#INSTRUMENT:                 ,NETZSCH STA 449F3            ,
#PROJECT:                    ,Gen3CSP                      ,
#DATE/TIME:                  ,12/12/2022 3:10:24 PM (UTC-5),
#CORR. FILE:                 ,baseline2.ngb-bs3            ,
#TEMPCAL:                    ,TCALZERO.TCX                 ,
#SENSITIVITY:                ,SENSZERO.EXX                 ,
#LABORATORY:                 ,STEEL                        ,
#OPERATOR:                   ,MJA                          ,
#REMARK:                     ,                             ,
#SAMPLE:                     ,sample3                      ,
#SAMPLE MASS /mg:            ,33.9,
#MATERIAL:                   ,                             ,
#REFERENCE:                  ,                             ,
#REFERENCE MASS /mg:         ,0,
#TYPE OF CRUCIBLE:           ,PtRh20 85 �l, with lid       
#SAMPLE CRUCIBLE MASS /mg:   ,0,
#REFERENCE CRUCIBLE MASS /mg:,0,
#DSC RANGE /�V:              ,5000,
#TG RANGE /mg:               ,35000,
#TAU-R:                      ,---                          ,
#CORR. CODE:                 ,0,
#EXO:                        ,-1,
#RANGE:                      ,100�C/15.0(K/min)/1180�C     ,
#SEGMENT:                    ,S5/7                         ,
#SEG. 5:                     ,100�C/15.0(K/min)/1180�C     ,
,,
##Temp./C,Cp(5)/(J/(g*K)),
295.34513,1.38348,
295.36493,1.38355,
295.38474,1.38358,
295.40454,1.38358,
295.42435,1.38351,
295.44415,1.38338,
295.46395,1.38317,
295.48376,1.38293,
295.50356,1.38270,
295.52337,1.38254,
295.54317,1.38248,
295.56298,1.38256,
295.58278,1.38272,
295.60259,1.38295,
295.62239,1.38322,
295.64219,1.38347,
295.662,1.38370,
295.6818,1.38388,
295.70161,1.38400,
295.72141,1.38405,
295.74122,1.38404,
295.76102,1.38394,
295.78082,1.38378,
295.80063,1.38357,
295.82043,1.38337,
295.84024,1.38321,
295.86004,1.38312,
295.87985,1.38309,
295.89965,1.38312,
295.91946,1.38320,
295.93926,1.38327,
295.95906,1.38336,
295.97887,1.38345,
295.99867,1.38355,
296.01848,1.38365,
296.03828,1.38377,
296.05809,1.38390,
296.07789,1.38404,
296.0977,1.38419,
296.1175,1.38432,
296.1373,1.38445,
296.15711,1.38455,
296.17691,1.38464,
296.19672,1.38470,
296.21652,1.38476,
296.23633,1.38482,
296.25613,1.38490,
296.27593,1.38499,
296.29574,1.38508,
296.31554,1.38516,
296.33535,1.38525,
296.35515,1.38532,
296.37496,1.38537,
296.39476,1.38541,
296.41457,1.38541,
296.43437,1.38538,
296.45417,1.38532,
296.47398,1.38523,
296.49378,1.38512,
296.51359,1.38499,
296.53339,1.38486,
296.5532,1.38474,
296.573,1.38464,
296.59281,1.38457,
296.61261,1.38456,
296.63241,1.38463,
296.65222,1.38477,
296.67202,1.38500,
296.69183,1.38525,
296.71163,1.38549,
296.73144,1.38566,
296.75124,1.38571,
296.77104,1.38563,
296.79085,1.38544,
296.81065,1.38523,
296.83046,1.38504,
296.85026,1.38494,
296.87007,1.38498,
296.88987,1.38511,
296.90968,1.38529,
296.92948,1.38548,
296.94928,1.38564,
296.96909,1.38573,
296.98889,1.38575,
297.0087,1.38571,
297.0285,1.38563,
297.04831,1.38551,
297.06811,1.38533,
297.08792,1.38516,
297.10772,1.38503,
297.12752,1.38497,
297.14733,1.38501,
297.16713,1.38519,
297.18694,1.38547,
297.20674,1.38581,
297.22655,1.38618,
297.24635,1.38652,
297.26615,1.38678,
297.28596,1.38700,
297.30576,1.38714,
297.32557,1.38724,
297.34537,1.38728,
297.36518,1.38725,
297.38498,1.38719,
297.40479,1.38708,
297.42459,1.38695,
297.44439,1.38679,
297.4642,1.38663,
297.484,1.38646,
297.50381,1.38632,
297.52361,1.38621,
297.54342,1.38614,
297.56322,1.38613,
297.58303,1.38617,
297.60283,1.38621,
297.62263,1.38625,
297.64244,1.38628,
297.66224,1.38625,
297.68205,1.38622,
297.70185,1.38618,
297.72166,1.38614,
297.74146,1.38614,
297.76126,1.38621,
297.78107,1.38630,
297.80087,1.38641,
297.82068,1.38652,
297.84048,1.38662,
297.86029,1.38667,
297.88009,1.38668,
297.8999,1.38668,
297.9197,1.38667,
297.9395,1.38666,
297.95931,1.38667,
297.97911,1.38670,
297.99892,1.38676,
298.01872,1.38687,
298.03853,1.38701,
298.05833,1.38722,
298.07814,1.38744,
298.09794,1.38764,
298.11774,1.38779,
298.13755,1.38785,
298.15735,1.38778,
298.17716,1.38762,
298.19696,1.38741,
298.21677,1.38720,
298.23657,1.38703,
298.25637,1.38697,
298.27618,1.38699,
298.29598,1.38707,
298.31579,1.38719,
298.33559,1.38733,
298.3554,1.38749,
298.3752,1.38763,
298.39501,1.38775,
298.41481,1.38786,
298.43461,1.38794,
298.45442,1.38798,
298.47422,1.38800,
298.49403,1.38801,
298.51383,1.38800,
298.53364,1.38800,
298.55344,1.38801,
298.57325,1.38804,
298.59305,1.38807,
298.61285,1.38808,
298.63266,1.38806,
298.65246,1.38799,
298.67227,1.38788,
298.69207,1.38774,
298.71188,1.38761,
298.73168,1.38752,
298.75148,1.38749,
298.77129,1.38755,
298.79109,1.38766,
298.8109,1.38780,
298.8307,1.38794,
298.85051,1.38804,
298.87031,1.38807,
298.89012,1.38807,
298.90992,1.38805,
298.92972,1.38801,
298.94953,1.38798,
298.96933,1.38797,
298.98914,1.38798,
299.00894,1.38800,
299.02875,1.38804,
299.04855,1.38809,
299.06836,1.38816,
299.08816,1.38822,
299.10796,1.38830,
299.12777,1.38837,
299.14757,1.38843,
299.16738,1.38850,
299.18718,1.38855,
299.20699,1.38860,
299.22679,1.38864,
299.24659,1.38867,
299.2664,1.38870,
299.2862,1.38873,
299.30601,1.38875,
299.32581,1.38877,
299.34562,1.38881,
299.36542,1.38885,
299.38523,1.38888,
299.40503,1.38890,
299.42483,1.38887,
299.44464,1.38879,
299.46444,1.38866,
299.48425,1.38851,
299.50405,1.38835,
299.52386,1.38824,
299.54366,1.38820,
299.56347,1.38826,
299.58327,1.38840,
299.60307,1.38859,
299.62288,1.38877,
299.64268,1.38893,
299.66249,1.38900,
299.68229,1.38900,
299.7021,1.38895,
299.7219,1.38888,
299.7417,1.38884,
299.76151,1.38883,
299.78131,1.38887,
299.80112,1.38892,
299.82092,1.38897,
299.84073,1.38898,
299.86053,1.38895,
299.88034,1.38890,
299.90014,1.38887,
299.91994,1.38886,
299.93975,1.38889,
299.95955,1.38899,
299.97936,1.38914,
299.99916,1.38930,
300.01897,1.38943,
300.03877,1.38953,
300.05858,1.38955,
300.07838,1.38950,
300.09818,1.38939,
300.11799,1.38925,
300.13779,1.38909,
300.1576,1.38896,
300.1774,1.38884,
300.19721,1.38876,
300.21701,1.38873,
300.23681,1.38876,
300.25662,1.38886,
300.27642,1.38903,
300.29623,1.38923,
300.31603,1.38945,
300.33584,1.38967,
300.35564,1.38986,
300.37545,1.39003,
300.39525,1.39016,
300.41505,1.39026,
300.43486,1.39032,
300.45466,1.39038,
300.47447,1.39041,
300.49427,1.39042,
300.51408,1.39041,
300.53388,1.39039,
300.55369,1.39035,
300.57349,1.39030,
300.59329,1.39027,
300.6131,1.39027,
300.6329,1.39030,
300.65271,1.39039,
300.67251,1.39052,
300.69232,1.39066,
300.71212,1.39082,
300.73192,1.39096,
300.75173,1.39107,
300.77153,1.39115,
300.79134,1.39119,
300.81114,1.39119,
300.83095,1.39117,
300.85075,1.39110,
300.87056,1.39102,
300.89036,1.39092,
300.91016,1.39081,
300.92997,1.39069,
300.94977,1.39059,
300.96958,1.39049,
300.98938,1.39041,
301.00919,1.39036,
301.02899,1.39033,
301.0488,1.39033,
301.0686,1.39036,
301.0884,1.39040,
301.10821,1.39044,
301.12801,1.39048,
301.14782,1.39050,
301.16762,1.39050,
301.18743,1.39049,
301.20723,1.39050,
301.22703,1.39053,
301.24684,1.39061,
301.26664,1.39074,
301.28645,1.39091,
301.30625,1.39108,
301.32606,1.39126,
301.34586,1.39140,
301.36567,1.39152,
301.38547,1.39159,
301.40527,1.39161,
301.42508,1.39157,
301.44488,1.39146,
301.46469,1.39128,
301.48449,1.39107,
301.5043,1.39087,
301.5241,1.39074,
301.54391,1.39069,
301.56371,1.39076,
301.58351,1.39092,
301.60332,1.39113,
301.62312,1.39134,
301.64293,1.39151,
301.66273,1.39163,
301.68254,1.39170,
301.70234,1.39172,
301.72214,1.39173,
301.74195,1.39173,
301.76175,1.39173,
301.78156,1.39173,
301.80136,1.39172,
301.82117,1.39170,
301.84097,1.39165,
301.86078,1.39161,
301.88058,1.39156,
301.90038,1.39153,
301.92019,1.39154,
301.93999,1.39161,
301.9598,1.39172,
301.9796,1.39189,
301.99941,1.39205,
302.01921,1.39222,
302.03902,1.39236,
302.05882,1.39244,
302.07862,1.39247,
302.09843,1.39247,
302.11823,1.39241,
302.13804,1.39233,
302.15784,1.39220,
302.17765,1.39208,
302.19745,1.39198,
302.21725,1.39193,
302.23706,1.39195,
302.25686,1.39207,
302.27667,1.39226,
302.29647,1.39248,
302.31628,1.39268,
302.33608,1.39282,
302.35589,1.39289,
302.37569,1.39288,
302.39549,1.39283,
302.4153,1.39277,
302.4351,1.39269,
302.45491,1.39263,
302.47471,1.39261,
302.49452,1.39261,
302.51432,1.39262,
302.53413,1.39266,
302.55393,1.39271,
302.57373,1.39278,
302.59354,1.39284,
302.61334,1.39292,
302.63315,1.39299,
302.65295,1.39305,
302.67276,1.39311,
302.69256,1.39312,
302.71236,1.39308,
302.73217,1.39297,
302.75197,1.39280,
302.77178,1.39257,
302.79158,1.39236,
302.81139,1.39218,
302.83119,1.39211,
302.851,1.39214,
302.8708,1.39226,
302.8906,1.39239,
302.91041,1.39251,
302.93021,1.39257,
302.95002,1.39252,
302.96982,1.39242,
302.98963,1.39233,
303.00943,1.39230,
303.02924,1.39240,
303.04904,1.39268,
303.06884,1.39308,
303.08865,1.39355,
303.10845,1.39399,
303.12826,1.39431,
303.14806,1.39444,
303.16787,1.39440,
303.18767,1.39426,
303.20747,1.39406,
303.22728,1.39388,
303.24708,1.39374,
303.26689,1.39365,
303.28669,1.39360,
303.3065,1.39359,
303.3263,1.39360,
303.34611,1.39363,
303.36591,1.39367,
303.38571,1.39370,
303.40552,1.39372,
303.42532,1.39372,
303.44513,1.39370,
303.46493,1.39365,
303.48474,1.39360,
303.50454,1.39358,
303.52435,1.39361,
303.54415,1.39370,
303.56395,1.39385,
303.58376,1.39401,
303.60356,1.39416,
303.62337,1.39425,
303.64317,1.39426,
303.66298,1.39420,
303.68278,1.39409,
303.70258,1.39398,
303.72239,1.39392,
303.74219,1.39394,
303.762,1.39405,
303.7818,1.39421,
303.80161,1.39436,
303.82141,1.39447,
303.84122,1.39450,
303.86102,1.39443,
303.88082,1.39432,
303.90063,1.39420,
303.92043,1.39413,
303.94024,1.39415,
303.96004,1.39431,
303.97985,1.39454,
303.99965,1.39481,
304.01946,1.39506,
304.03926,1.39524,
304.05906,1.39534,
304.07887,1.39536,
304.09867,1.39532,
304.11848,1.39525,
304.13828,1.39515,
304.15809,1.39506,
304.17789,1.39498,
304.19769,1.39491,
304.2175,1.39489,
304.2373,1.39492,
304.25711,1.39501,
304.27691,1.39514,
304.29672,1.39527,
304.31652,1.39539,
304.33633,1.39546,
304.35613,1.39546,
304.37593,1.39538,
304.39574,1.39526,
304.41554,1.39511,
304.43535,1.39491,
304.45515,1.39470,
304.47496,1.39450,
304.49476,1.39434,
304.51457,1.39422,
304.53437,1.39418,
304.55417,1.39424,
304.57398,1.39436,
304.59378,1.39454,
304.61359,1.39472,
304.63339,1.39491,
304.6532,1.39508,
304.673,1.39520,
304.6928,1.39530,
304.71261,1.39534,
304.73241,1.39535,
304.75222,1.39533,
304.77202,1.39528,
304.79183,1.39526,
304.81163,1.39526,
304.83144,1.39533,
304.85124,1.39543,
304.87104,1.39556,
304.89085,1.39568,
304.91065,1.39577,
304.93046,1.39580,
304.95026,1.39576,
304.97007,1.39568,
304.98987,1.39559,
305.00968,1.39554,
305.02948,1.39556,
305.04928,1.39568,
305.06909,1.39585,
305.08889,1.39603,
305.1087,1.39622,
305.1285,1.39636,
305.14831,1.39644,
305.16811,1.39646,
305.18791,1.39645,
305.20772,1.39642,
305.22752,1.39638,
305.24733,1.39637,
305.26713,1.39638,
305.28694,1.39640,
305.30674,1.39641,
305.32655,1.39640,
305.34635,1.39637,
305.36615,1.39635,
305.38596,1.39631,
305.40576,1.39627,
305.42557,1.39624,
305.44537,1.39621,
305.46518,1.39621,
305.48498,1.39622,
305.50479,1.39626,
305.52459,1.39634,
305.54439,1.39645,
305.5642,1.39659,
305.584,1.39675,
305.60381,1.39689,
305.62361,1.39701,
305.64342,1.39710,
305.66322,1.39713,
305.68302,1.39713,
305.70283,1.39709,
305.72263,1.39700,
305.74244,1.39688,
305.76224,1.39675,
305.78205,1.39664,
305.80185,1.39658,
305.82166,1.39663,
305.84146,1.39678,
305.86126,1.39700,
305.88107,1.39724,
305.90087,1.39744,
305.92068,1.39757,
305.94048,1.39758,
305.96029,1.39748,
305.98009,1.39732,
305.9999,1.39714,
306.0197,1.39699,
306.0395,1.39691,
306.05931,1.39689,
306.07911,1.39692,
306.09892,1.39699,
306.11872,1.39709,
306.13853,1.39719,
306.15833,1.39730,
306.17813,1.39742,
306.19794,1.39757,
306.21774,1.39774,
306.23755,1.39795,
306.25735,1.39818,
306.27716,1.39842,
306.29696,1.39864,
306.31677,1.39879,
306.33657,1.39888,
306.35637,1.39889,
306.37618,1.39885,
306.39598,1.39877,
306.41579,1.39866,
306.43559,1.39855,
306.4554,1.39844,
306.4752,1.39834,
306.49501,1.39829,
306.51481,1.39828,
306.53461,1.39832,
306.55442,1.39841,
306.57422,1.39854,
306.59403,1.39868,
306.61383,1.39882,
306.63364,1.39893,
306.65344,1.39899,
306.67324,1.39902,
306.69305,1.39902,
306.71285,1.39899,
306.73266,1.39893,
306.75246,1.39883,
306.77227,1.39873,
306.79207,1.39863,
306.81188,1.39855,
306.83168,1.39852,
306.85148,1.39853,
306.87129,1.39860,
306.89109,1.39869,
306.9109,1.39882,
306.9307,1.39896,
306.95051,1.39910,
306.97031,1.39926,
306.99012,1.39939,
307.00992,1.39950,
307.02972,1.39957,
307.04953,1.39961,
307.06933,1.39962,
307.08914,1.39962,
307.10894,1.39961,
307.12875,1.39960,
307.14855,1.39960,
307.16835,1.39960,
307.18816,1.39960,
307.20796,1.39959,
307.22777,1.39956,
307.24757,1.39952,
307.26738,1.39948,
307.28718,1.39943,
307.30699,1.39942,
307.32679,1.39944,
307.34659,1.39951,
307.3664,1.39962,
307.3862,1.39975,
307.40601,1.39989,
307.42581,1.40004,
307.44562,1.40018,
307.46542,1.40031,
307.48523,1.40041,
307.50503,1.40047,
307.52483,1.40049,
307.54464,1.40045,
307.56444,1.40038,
307.58425,1.40028,
307.60405,1.40018,
307.62386,1.40010,
307.64366,1.40006,
307.66346,1.40005,
307.68327,1.40006,
307.70307,1.40009,
307.72288,1.40012,
307.74268,1.40015,
307.76249,1.40017,
307.78229,1.40019,
307.8021,1.40021,
307.8219,1.40023,
307.8417,1.40027,
307.86151,1.40031,
307.88131,1.40036,
307.90112,1.40041,
307.92092,1.40048,
307.94073,1.40054,
307.96053,1.40061,
307.98034,1.40070,
308.00014,1.40080,
308.01994,1.40094,
308.03975,1.40111,
308.05955,1.40131,
308.07936,1.40150,
308.09916,1.40164,
308.11897,1.40171,
308.13877,1.40168,
308.15857,1.40158,
308.17838,1.40147,
308.19818,1.40140,
308.21799,1.40143,
308.23779,1.40160,
308.2576,1.40186,
308.2774,1.40217,
308.29721,1.40247,
308.31701,1.40270,
308.33681,1.40281,
308.35662,1.40276,
308.37642,1.40263,
308.39623,1.40248,
308.41603,1.40239,
308.43584,1.40242,
308.45564,1.40257,
308.47545,1.40278,
308.49525,1.40298,
308.51505,1.40314,
308.53486,1.40319,
308.55466,1.40313,
308.57447,1.40297,
308.59427,1.40280,
308.61408,1.40264,
308.63388,1.40256,
308.65368,1.40258,
308.67349,1.40264,
308.69329,1.40274,
308.7131,1.40282,
308.7329,1.40285,
308.75271,1.40282,
308.77251,1.40274,
308.79232,1.40264,
308.81212,1.40256,
308.83192,1.40249,
308.85173,1.40245,
308.87153,1.40242,
308.89134,1.40240,
308.91114,1.40237,
308.93095,1.40232,
308.95075,1.40225,
308.97056,1.40215,
308.99036,1.40207,
309.01016,1.40204,
309.02997,1.40206,
309.04977,1.40217,
309.06958,1.40232,
309.08938,1.40249,
309.10919,1.40261,
309.12899,1.40265,
309.14879,1.40258,
309.1686,1.40240,
309.1884,1.40218,
309.20821,1.40199,
309.22801,1.40190,
309.24782,1.40191,
309.26762,1.40203,
309.28743,1.40220,
309.30723,1.40242,
309.32703,1.40265,
309.34684,1.40285,
309.36664,1.40302,
309.38645,1.40315,
309.40625,1.40324,
309.42606,1.40329,
309.44586,1.40330,
309.46567,1.40329,
309.48547,1.40328,
309.50527,1.40330,
309.52508,1.40338,
309.54488,1.40352,
309.56469,1.40372,
309.58449,1.40392,
309.6043,1.40408,
309.6241,1.40416,
309.6439,1.40415,
309.66371,1.40407,
309.68351,1.40396,
309.70332,1.40384,
309.72312,1.40377,
309.74293,1.40374,
309.76273,1.40379,
309.78254,1.40388,
309.80234,1.40400,
309.82214,1.40416,
309.84195,1.40434,
309.86175,1.40451,
309.88156,1.40469,
309.90136,1.40484,
309.92117,1.40495,
309.94097,1.40503,
309.96078,1.40507,
309.98058,1.40509,
310.00038,1.40506,
310.02019,1.40503,
310.03999,1.40499,
310.0598,1.40493,
310.0796,1.40488,
310.09941,1.40483,
310.11921,1.40480,
310.13901,1.40478,
310.15882,1.40477,
310.17862,1.40479,
310.19843,1.40482,
310.21823,1.40488,
310.23804,1.40494,
310.25784,1.40502,
310.27765,1.40507,
310.29745,1.40510,
310.31725,1.40506,
310.33706,1.40495,
310.35686,1.40479,
310.37667,1.40461,
310.39647,1.40443,
310.41628,1.40428,
310.43608,1.40421,
310.45589,1.40419,
310.47569,1.40426,
310.49549,1.40439,
310.5153,1.40459,
310.5351,1.40487,
310.55491,1.40518,
310.57471,1.40550,
310.59452,1.40576,
310.61432,1.40589,
310.63412,1.40586,
310.65393,1.40566,
310.67373,1.40537,
310.69354,1.40504,
310.71334,1.40474,
310.73315,1.40452,
310.75295,1.40443,
310.77276,1.40443,
310.79256,1.40450,
310.81236,1.40463,
310.83217,1.40480,
310.85197,1.40499,
310.87178,1.40517,
310.89158,1.40536,
310.91139,1.40550,
310.93119,1.40562,
310.951,1.40570,
310.9708,1.40575,
310.9906,1.40578,
311.01041,1.40579,
311.03021,1.40580,
311.05002,1.40581,
311.06982,1.40581,
311.08963,1.40582,
311.10943,1.40582,
311.12923,1.40582,
311.14904,1.40583,
311.16884,1.40583,
311.18865,1.40584,
311.20845,1.40587,
311.22826,1.40590,
311.24806,1.40594,
311.26787,1.40602,
311.28767,1.40613,
311.30747,1.40627,
311.32728,1.40647,
311.34708,1.40670,
311.36689,1.40692,
311.38669,1.40709,
311.4065,1.40714,
311.4263,1.40705,
311.44611,1.40686,
311.46591,1.40660,
311.48571,1.40635,
311.50552,1.40615,
311.52532,1.40605,
311.54513,1.40611,
311.56493,1.40630,
311.58474,1.40656,
311.60454,1.40682,
311.62434,1.40703,
311.64415,1.40716,
311.66395,1.40721,
311.68376,1.40721,
311.70356,1.40718,
311.72337,1.40714,
311.74317,1.40712,
311.76298,1.40712,
311.78278,1.40712,
311.80258,1.40713,
311.82239,1.40714,
311.84219,1.40716,
311.862,1.40721,
311.8818,1.40730,
311.90161,1.40746,
311.92141,1.40770,
311.94122,1.40804,
311.96102,1.40843,
311.98082,1.40878,
312.00063,1.40903,
312.02043,1.40910,
312.04024,1.40896,
312.06004,1.40867,
312.07985,1.40833,
312.09965,1.40801,
312.11945,1.40780,
312.13926,1.40776,
312.15906,1.40784,
312.17887,1.40799,
312.19867,1.40817,
312.21848,1.40830,
312.23828,1.40835,
312.25809,1.40832,
312.27789,1.40819,
312.29769,1.40798,
312.3175,1.40769,
312.3373,1.40733,
312.35711,1.40698,
312.37691,1.40669,
312.39672,1.40655,
312.41652,1.40663,
312.43633,1.40689,
312.45613,1.40727,
312.47593,1.40771,
312.49574,1.40811,
312.51554,1.40841,
312.53535,1.40854,
312.55515,1.40854,
312.57496,1.40848,
312.59476,1.40843,
312.61456,1.40843,
312.63437,1.40853,
312.65417,1.40869,
312.67398,1.40888,
312.69378,1.40906,
312.71359,1.40919,
312.73339,1.40923,
312.7532,1.40920,
312.773,1.40911,
312.7928,1.40903,
312.81261,1.40898,
312.83241,1.40901,
312.85222,1.40911,
312.87202,1.40925,
312.89183,1.40939,
312.91163,1.40949,
312.93144,1.40950,
312.95124,1.40944,
312.97104,1.40935,
312.99085,1.40927,
313.01065,1.40921,
313.03046,1.40921,
313.05026,1.40928,
313.07007,1.40938,
313.08987,1.40946,
313.10967,1.40950,
313.12948,1.40944,
313.14928,1.40931,
313.16909,1.40914,
313.18889,1.40900,
313.2087,1.40896,
313.2285,1.40906,
313.24831,1.40932,
313.26811,1.40969,
313.28791,1.41010,
313.30772,1.41046,
313.32752,1.41073,
313.34733,1.41084,
313.36713,1.41085,
313.38694,1.41079,
313.40674,1.41073,
313.42655,1.41067,
313.44635,1.41066,
313.46615,1.41068,
313.48596,1.41074,
313.50576,1.41078,
313.52557,1.41083,
313.54537,1.41085,
313.56518,1.41085,
313.58498,1.41083,
313.60478,1.41081,
313.62459,1.41078,
313.64439,1.41076,
313.6642,1.41075,
313.684,1.41075,
313.70381,1.41078,
313.72361,1.41085,
313.74342,1.41094,
313.76322,1.41104,
313.78302,1.41110,
313.80283,1.41112,
313.82263,1.41106,
313.84244,1.41092,
313.86224,1.41072,
313.88205,1.41051,
313.90185,1.41033,
313.92166,1.41023,
313.94146,1.41024,
313.96126,1.41035,
313.98107,1.41051,
314.00087,1.41063,
314.02068,1.41067,
314.04048,1.41060,
314.06029,1.41044,
314.08009,1.41026,
314.09989,1.41010,
314.1197,1.41005,
314.1395,1.41010,
314.15931,1.41027,
314.17911,1.41051,
314.19892,1.41081,
314.21872,1.41112,
314.23853,1.41144,
314.25833,1.41173,
314.27813,1.41195,
314.29794,1.41207,
314.31774,1.41205,
314.33755,1.41186,
314.35735,1.41156,
314.37716,1.41126,
314.39696,1.41100,
314.41677,1.41089,
314.43657,1.41096,
314.45637,1.41116,
314.47618,1.41141,
314.49598,1.41166,
314.51579,1.41185,
314.53559,1.41192,
314.5554,1.41186,
314.5752,1.41175,
314.595,1.41163,
314.61481,1.41159,
314.63461,1.41167,
314.65442,1.41188,
314.67422,1.41217,
314.69403,1.41247,
314.71383,1.41271,
314.73364,1.41287,
314.75344,1.41295,
314.77324,1.41296,
314.79305,1.41291,
314.81285,1.41280,
314.83266,1.41264,
314.85246,1.41247,
314.87227,1.41231,
314.89207,1.41219,
314.91188,1.41215,
314.93168,1.41219,
314.95148,1.41230,
314.97129,1.41249,
314.99109,1.41271,
315.0109,1.41295,
315.0307,1.41320,
315.05051,1.41345,
315.07031,1.41361,
315.09011,1.41369,
315.10992,1.41362,
315.12972,1.41338,
315.14953,1.41298,
315.16933,1.41254,
315.18914,1.41213,
315.20894,1.41185,
315.22875,1.41181,
315.24855,1.41196,
315.26835,1.41225,
315.28816,1.41259,
315.30796,1.41287,
315.32777,1.41305,
315.34757,1.41310,
315.36738,1.41308,
315.38718,1.41303,
315.40699,1.41298,
315.42679,1.41298,
315.44659,1.41304,
315.4664,1.41314,
315.4862,1.41324,
315.50601,1.41334,
315.52581,1.41340,
315.54562,1.41343,
315.56542,1.41345,
315.58522,1.41343,
315.60503,1.41343,
315.62483,1.41343,
315.64464,1.41346,
315.66444,1.41350,
315.68425,1.41359,
315.70405,1.41372,
315.72386,1.41389,
315.74366,1.41408,
315.76346,1.41427,
315.78327,1.41440,
315.80307,1.41445,
315.82288,1.41437,
315.84268,1.41414,
315.86249,1.41381,
315.88229,1.41346,
315.9021,1.41314,
315.9219,1.41293,
315.9417,1.41286,
315.96151,1.41292,
315.98131,1.41307,
316.00112,1.41332,
316.02092,1.41367,
316.04073,1.41406,
316.06053,1.41447,
316.08033,1.41485,
316.10014,1.41516,
316.11994,1.41537,
316.13975,1.41546,
316.15955,1.41547,
316.17936,1.41545,
316.19916,1.41541,
316.21897,1.41541,
316.23877,1.41546,
316.25857,1.41554,
316.27838,1.41560,
316.29818,1.41563,
316.31799,1.41563,
316.33779,1.41556,
316.3576,1.41546,
316.3774,1.41534,
316.39721,1.41523,
316.41701,1.41515,
316.43681,1.41511,
316.45662,1.41508,
316.47642,1.41508,
316.49623,1.41507,
316.51603,1.41506,
316.53584,1.41502,
316.55564,1.41496,
316.57544,1.41490,
316.59525,1.41483,
316.61505,1.41477,
316.63486,1.41471,
316.65466,1.41467,
316.67447,1.41467,
316.69427,1.41471,
316.71408,1.41482,
316.73388,1.41500,
316.75368,1.41522,
316.77349,1.41546,
316.79329,1.41569,
316.8131,1.41585,
316.8329,1.41593,
316.85271,1.41595,
316.87251,1.41593,
316.89232,1.41590,
316.91212,1.41588,
316.93192,1.41589,
316.95173,1.41595,
316.97153,1.41604,
316.99134,1.41615,
317.01114,1.41628,
317.03095,1.41643,
317.05075,1.41657,
317.07055,1.41668,
317.09036,1.41677,
317.11016,1.41679,
317.12997,1.41677,
317.14977,1.41669,
317.16958,1.41660,
317.18938,1.41654,
317.20919,1.41653,
317.22899,1.41658,
317.24879,1.41670,
317.2686,1.41683,
317.2884,1.41697,
317.30821,1.41703,
317.32801,1.41702,
317.34782,1.41692,
317.36762,1.41678,
317.38743,1.41659,
317.40723,1.41639,
317.42703,1.41620,
317.44684,1.41603,
317.46664,1.41592,
317.48645,1.41590,
317.50625,1.41598,
317.52606,1.41620,
317.54586,1.41653,
317.56566,1.41692,
317.58547,1.41728,
317.60527,1.41756,
317.62508,1.41766,
317.64488,1.41761,
317.66469,1.41747,
317.68449,1.41730,
317.7043,1.41712,
317.7241,1.41701,
317.7439,1.41699,
317.76371,1.41702,
317.78351,1.41709,
317.80332,1.41717,
317.82312,1.41725,
317.84293,1.41731,
317.86273,1.41734,
317.88254,1.41738,
317.90234,1.41746,
317.92214,1.41758,
317.94195,1.41777,
317.96175,1.41798,
317.98156,1.41815,
318.00136,1.41824,
318.02117,1.41821,
318.04097,1.41805,
318.06077,1.41783,
318.08058,1.41760,
318.10038,1.41739,
318.12019,1.41728,
318.13999,1.41730,
318.1598,1.41742,
318.1796,1.41761,
318.19941,1.41783,
318.21921,1.41807,
318.23901,1.41826,
318.25882,1.41842,
318.27862,1.41853,
318.29843,1.41856,
318.31823,1.41852,
318.33804,1.41840,
318.35784,1.41824,
318.37765,1.41811,
318.39745,1.41802,
318.41725,1.41804,
318.43706,1.41815,
318.45686,1.41831,
318.47667,1.41848,
318.49647,1.41864,
318.51628,1.41874,
318.53608,1.41877,
318.55588,1.41876,
318.57569,1.41877,
318.59549,1.41884,
318.6153,1.41898,
318.6351,1.41923,
318.65491,1.41952,
318.67471,1.41980,
318.69452,1.42002,
318.71432,1.42012,
318.73412,1.42008,
318.75393,1.41991,
318.77373,1.41969,
318.79354,1.41947,
318.81334,1.41930,
318.83315,1.41919,
318.85295,1.41912,
318.87276,1.41908,
318.89256,1.41904,
318.91236,1.41900,
318.93217,1.41892,
318.95197,1.41886,
318.97178,1.41879,
318.99158,1.41877,
319.01139,1.41880,
319.03119,1.41890,
319.05099,1.41906,
319.0708,1.41923,
319.0906,1.41941,
319.11041,1.41955,
319.13021,1.41965,
