##Thermal_diffusivity

##General_information
#Database,set1.mdb
#Instrument,#LFA_467
#Identity,graphite putty set 1
#Date,2022-12-07
#Material,2 - B
#Ref_temperature /�C,20.0
#Ref_density /(g/cm^3),1.000
#Sample,2
#Type,#Single_layer
#Sample position,B
#Spotsize,2.8
#Filter,0
#Thickness_RT/mm,2.9000
#Diameter/mm,9.800
#Sensor,InSb (HT)
#Operator,MJA
#Remark_mment,---
#Cp_table,Cp_const
#Expansion_table,dL_const
#CalcCode,Standard + p.c./l/0-0-0
#MFC_Purge2_Gas,ARGON
#MFC_Protective_Gas,ARGON
,

##Results
#Shot_number,#Temperature/C,#Model,#Diffusivity/(mm^2/s),#Uncertainty/%,#Laser_voltage/V,#Pulse_width/ms,#Half_time,#T_Infin,#Ampl_gain,#Pulse_integr
20,140.0,Standard + p.c.(l),3.277,0.3,250.0,0.60,338.0,6.685,50865869.1,1.932
21,140.0,Standard + p.c.(l),3.275,0.3,250.0,0.60,337.6,6.799,50865869.1,2.089
#Mean,140.0,,3.277,,,,,,,
#Std_Dev,0.0,,0.002,,,,,,,
22,160.0,Standard + p.c.(l),3.170,0.3,250.0,0.60,349.5,8.448,50865869.1,1.907
23,160.0,Standard + p.c.(l),3.171,0.3,250.0,0.60,349.2,6.556,39954250.5,1.945
24,160.0,Standard + p.c.(l),3.169,0.3,250.0,0.60,348.8,6.651,39954250.5,1.931
#Mean,160.0,,3.170,,,,,,,
#Std_Dev,0.0,,0.001,,,,,,,
25,180.0,Standard + p.c.(l),3.093,0.3,250.0,0.60,357.4,8.088,39954250.5,1.926
26,180.0,Standard + p.c.(l),3.099,0.3,250.0,0.60,356.9,6.827,32874096.7,1.9
27,180.0,Standard + p.c.(l),3.095,0.3,250.0,0.60,357.3,6.787,32874096.7,1.927
#Mean,180.0,,3.096,,,,,,,
#Std_Dev,0.0,,0.003,,,,,,,
28,200.0,Standard + p.c.(l),3.000,0.3,250.0,0.60,368.5,8.18,32874096.7,1.934
29,200.0,Standard + p.c.(l),3.000,0.2,250.0,0.60,367.7,6.836,26772539.1,2.064
30,200.0,Standard + p.c.(l),3.002,0.2,250.0,0.60,367.6,6.6,26772539.1,1.939
#Mean,200.0,,3.001,,,,,,,
#Std_Dev,0.0,,0.001,,,,,,,
31,220.0,Standard + p.c.(l),2.938,0.2,250.0,0.60,375.0,8.069,26772539.1,2.064
32,220.0,Standard + p.c.(l),2.935,0.2,250.0,0.60,375.9,6.703,22341870.1,2.068
33,220.0,Standard + p.c.(l),2.936,0.2,250.0,0.60,375.9,6.584,22341870.1,1.929
#Mean,220.0,,2.936,,,,,,,
#Std_Dev,0.0,,0.001,,,,,,,
34,240.0,Standard + p.c.(l),2.891,0.2,250.0,0.60,381.0,7.736,22341870.1,2.054
35,240.0,Standard + p.c.(l),2.883,0.2,250.0,0.60,381.4,6.492,19281704.1,1.95
36,240.0,Standard + p.c.(l),2.882,0.2,250.0,0.60,381.6,6.561,19281704.1,1.927
#Mean,240.0,,2.885,,,,,,,
#Std_Dev,0.0,,0.005,,,,,,,
37,260.0,Standard + p.c.(l),2.837,0.2,250.0,0.60,387.2,7.198,19281704.1,1.926
38,260.0,Standard + p.c.(l),2.837,0.2,250.0,0.60,387.0,7.127,19281704.1,1.952
39,260.0,Standard + p.c.(l),2.836,0.2,250.0,0.60,387.5,7.218,19281704.1,1.917
#Mean,260.0,,2.836,,,,,,,
#Std_Dev,0.0,,0.000,,,,,,,
40,280.0,Standard + p.c.(l),2.801,0.2,250.0,0.60,392.0,7.933,19281704.1,1.908
41,280.0,Standard + p.c.(l),2.801,0.2,250.0,0.60,392.1,6.69,16446827.4,1.902
42,280.0,Standard + p.c.(l),2.805,0.2,250.0,0.60,391.4,6.641,16446827.4,1.926
#Mean,280.0,,2.802,,,,,,,
#Std_Dev,0.0,,0.002,,,,,,,
43,300.0,Standard + p.c.(l),2.795,0.2,250.0,0.60,392.3,7.596,16446827.4,1.907
44,300.0,Standard + p.c.(l),2.794,0.2,250.0,0.60,392.0,7.598,16446827.4,1.912
45,300.0,Standard + p.c.(l),2.792,0.2,250.0,0.60,392.7,7.719,16446827.4,2.105
#Mean,300.0,,2.793,,,,,,,
#Std_Dev,0.0,,0.001,,,,,,,
46,320.0,Standard + p.c.(l),2.829,0.2,250.0,0.60,386.7,8.43,16446827.4,1.928
47,320.0,Standard + p.c.(l),2.842,0.2,250.0,0.60,385.9,7.019,13220041.5,2.067
48,320.0,Standard + p.c.(l),2.837,0.2,250.0,0.60,385.9,6.774,13220041.5,1.952
#Mean,320.0,,2.836,,,,,,,
#Std_Dev,0.0,,0.007,,,,,,,
49,340.0,Standard + p.c.(l),2.970,0.2,250.0,0.60,367.7,7.657,13220041.5,1.916
50,340.0,Standard + p.c.(l),2.973,0.2,250.0,0.60,368.4,7.559,13220041.5,1.949
51,340.0,Standard + p.c.(l),2.979,0.2,250.0,0.60,367.5,7.509,13220041.5,1.909
#Mean,340.0,,2.974,,,,,,,
#Std_Dev,0.0,,0.005,,,,,,,
52,360.0,Standard + p.c.(l),3.183,0.1,250.0,0.60,343.7,8.713,13220041.5,2.088
53,360.0,Standard + p.c.(l),3.183,0.1,250.0,0.60,343.7,6.594,10345268.6,1.922
54,360.0,Standard + p.c.(l),3.187,0.1,250.0,0.60,343.3,6.581,10345268.6,1.922
#Mean,360.0,,3.185,,,,,,,
#Std_Dev,0.0,,0.002,,,,,,,
55,380.0,Standard + p.c.(l),3.306,0.1,250.0,0.60,330.4,7.564,10345268.6,1.932
56,380.0,Standard + p.c.(l),3.307,0.1,250.0,0.60,330.5,7.664,10345268.6,1.908
57,380.0,Standard + p.c.(l),3.310,0.1,250.0,0.60,330.2,7.786,10345268.6,1.937
#Mean,380.0,,3.307,,,,,,,
#Std_Dev,0.0,,0.002,,,,,,,
58,400.0,Standard + p.c.(l),3.313,0.1,250.0,0.60,329.5,8.443,10345268.6,1.925
59,400.0,Standard + p.c.(l),3.312,0.1,250.0,0.60,329.6,6.857,8298900.8,1.948
60,400.0,Standard + p.c.(l),3.310,0.1,250.0,0.60,330.4,6.962,8298900.8,2.098
#Mean,400.0,,3.311,,,,,,,
#Std_Dev,0.0,,0.001,,,,,,,
61,420.0,Standard + p.c.(l),3.284,0.1,250.0,0.60,332.3,7.599,8298900.8,2.079
62,420.0,Standard + p.c.(l),3.278,0.1,250.0,0.60,333.7,7.443,8298900.8,1.949
63,420.0,Standard + p.c.(l),3.277,0.1,250.0,0.60,333.5,7.567,8298900.8,1.91
#Mean,420.0,,3.280,,,,,,,
#Std_Dev,0.0,,0.004,,,,,,,
64,440.0,Standard + p.c.(l),3.248,0.1,250.0,0.60,335.4,8.021,8298900.8,1.916
65,440.0,Standard + p.c.(l),3.249,0.1,250.0,0.60,336.7,6.905,7059815.1,1.91
66,440.0,Standard + p.c.(l),3.250,0.1,250.0,0.60,336.8,6.737,7059815.1,1.931
#Mean,440.0,,3.249,,,,,,,
#Std_Dev,0.0,,0.001,,,,,,,
67,460.0,Standard + p.c.(l),3.216,0.1,250.0,0.60,338.3,7.265,7059815.1,1.937
68,460.0,Standard + p.c.(l),3.224,0.1,250.0,0.60,338.1,7.493,7059815.1,2.069
69,460.0,Standard + p.c.(l),3.213,0.1,250.0,0.60,338.6,7.313,7059815.1,1.921
#Mean,460.0,,3.218,,,,,,,
#Std_Dev,0.0,,0.005,,,,,,,
70,480.0,Standard + p.c.(l),3.202,0.1,250.0,0.60,339.5,7.826,7059815.1,1.926
71,480.0,Standard + p.c.(l),3.203,0.2,250.0,0.60,339.7,7.633,7059815.1,1.96
72,480.0,Standard + p.c.(l),3.198,0.1,250.0,0.60,340.5,7.811,7059815.1,1.935
#Mean,480.0,,3.201,,,,,,,
#Std_Dev,0.0,,0.002,,,,,,,
73,500.0,Standard + p.c.(l),3.183,0.1,250.0,0.60,341.5,5.998,5086586.9,1.933
74,500.0,Standard + p.c.(l),3.174,0.1,250.0,0.60,342.3,6.146,5086586.9,2.116
75,500.0,Standard + p.c.(l),3.170,0.1,250.0,0.60,342.0,6.1,5086586.9,1.924
#Mean,500.0,,3.176,,,,,,,
#Std_Dev,0.0,,0.007,,,,,,,
76,520.0,Standard + p.c.(l),3.167,0.1,250.0,0.60,343.1,6.487,5086586.9,1.917
77,520.0,Standard + p.c.(l),3.165,0.1,250.0,0.60,343.4,6.561,5086586.9,2.116
78,520.0,Standard + p.c.(l),3.162,0.1,250.0,0.60,343.5,6.502,5086586.9,1.921
#Mean,520.0,,3.165,,,,,,,
#Std_Dev,0.0,,0.003,,,,,,,
79,540.0,Standard + p.c.(l),3.151,0.1,250.0,0.60,344.3,6.855,5086586.9,1.926
80,540.0,Standard + p.c.(l),3.149,0.1,250.0,0.60,344.9,6.831,5086586.9,1.951
81,540.0,Standard + p.c.(l),3.143,0.1,250.0,0.60,345.1,6.814,5086586.9,1.91
#Mean,540.0,,3.148,,,,,,,
#Std_Dev,0.0,,0.004,,,,,,,
82,560.0,Standard + p.c.(l),3.154,0.2,250.0,0.60,343.4,7.44,5086586.9,2.094
83,560.0,Standard + p.c.(l),3.127,0.1,250.0,0.60,346.4,7.393,5086586.9,1.915
84,560.0,Standard + p.c.(l),3.123,0.1,250.0,0.60,346.2,7.227,5086586.9,1.914
#Mean,560.0,,3.135,,,,,,,
#Std_Dev,0.0,,0.017,,,,,,,
85,580.0,Standard + p.c.(l),3.130,0.1,250.0,0.60,345.6,7.808,5086586.9,1.923
86,580.0,Standard + p.c.(l),3.131,0.1,250.0,0.60,345.9,7.75,5086586.9,1.915
87,580.0,Standard + p.c.(l),3.125,0.1,250.0,0.60,346.4,7.902,5086586.9,1.915
#Mean,580.0,,3.128,,,,,,,
#Std_Dev,0.0,,0.003,,,,,,,
88,600.0,Standard + p.c.(l),3.149,0.2,250.0,0.60,344.2,8.191,5086586.9,1.9
89,600.0,Standard + p.c.(l),3.140,0.1,250.0,0.60,344.5,6.931,4319981.0,1.938
90,600.0,Standard + p.c.(l),3.127,0.1,250.0,0.60,345.9,6.839,4319981.0,1.953
#Mean,600.0,,3.139,,,,,,,
#Std_Dev,0.0,,0.011,,,,,,,
91,620.0,Standard + p.c.(l),3.128,0.2,250.0,0.60,344.6,7.235,4319981.0,1.962
92,620.0,Standard + p.c.(l),3.128,0.1,250.0,0.60,345.6,7.161,4319981.0,1.937
93,620.0,Standard + p.c.(l),3.126,0.1,250.0,0.60,345.3,7.416,4319981.0,2.067
#Mean,620.0,,3.127,,,,,,,
#Std_Dev,0.0,,0.001,,,,,,,
94,640.0,Standard + p.c.(l),3.103,0.1,250.0,0.60,345.7,7.63,4319981.0,1.923
95,640.0,Standard + p.c.(l),3.131,0.1,250.0,0.60,343.8,7.729,4319981.0,1.93
96,640.0,Standard + p.c.(l),3.112,0.1,250.0,0.60,345.9,7.603,4319981.0,1.913
#Mean,640.0,,3.115,,,,,,,
#Std_Dev,0.0,,0.014,,,,,,,
97,660.0,Standard + p.c.(l),3.133,0.2,250.0,0.60,343.9,8.166,4319981.0,1.904
98,660.0,Standard + p.c.(l),3.132,0.1,250.0,0.60,343.2,6.993,3717569.6,1.915
99,660.0,Standard + p.c.(l),3.132,0.1,250.0,0.60,343.9,6.911,3717569.6,1.909
#Mean,660.0,,3.132,,,,,,,
#Std_Dev,0.0,,0.001,,,,,,,
100,680.0,Standard + p.c.(l),3.135,0.1,250.0,0.60,342.2,7.224,3717569.6,1.931
101,680.0,Standard + p.c.(l),3.145,0.1,250.0,0.60,342.1,7.319,3717569.6,2.086
102,680.0,Standard + p.c.(l),3.138,0.1,250.0,0.60,343.1,7.194,3717569.6,1.923
#Mean,680.0,,3.140,,,,,,,
#Std_Dev,0.0,,0.005,,,,,,,
103,700.0,Standard + p.c.(l),3.138,0.1,250.0,0.60,340.9,7.545,3717569.6,1.933
104,700.0,Standard + p.c.(l),3.152,0.1,250.0,0.60,341.9,7.309,3717569.6,1.936
105,700.0,Standard + p.c.(l),3.150,0.1,250.0,0.60,339.9,7.525,3717569.6,1.929
#Mean,700.0,,3.147,,,,,,,
#Std_Dev,0.0,,0.008,,,,,,,
106,720.0,Standard + p.c.(l),3.170,0.2,250.0,0.60,339.7,8.007,3717569.6,2.058
107,720.0,Standard + p.c.(l),3.171,0.1,250.0,0.60,338.9,7.827,3717569.6,1.918
108,720.0,Standard + p.c.(l),3.154,0.1,250.0,0.60,339.1,7.681,3717569.6,1.915
#Mean,720.0,,3.165,,,,,,,
#Std_Dev,0.0,,0.010,,,,,,,
109,740.0,Standard + p.c.(l),3.176,0.1,250.0,0.60,335.8,8.185,3717569.6,1.93
110,740.0,Standard + p.c.(l),3.189,0.1,250.0,0.60,335.7,8.115,3717569.6,1.908
111,740.0,Standard + p.c.(l),3.167,0.2,250.0,0.60,338.3,8.16,3717569.6,1.923
#Mean,740.0,,3.177,,,,,,,
#Std_Dev,0.0,,0.011,,,,,,,
112,760.0,Standard + p.c.(l),3.218,0.2,250.0,0.60,330.0,8.509,3717569.6,2.144
113,760.0,Standard + p.c.(l),3.209,0.2,250.0,0.60,332.4,7.251,3160372.1,1.923
114,760.0,Standard + p.c.(l),3.211,0.2,250.0,0.60,333.3,7.143,3160372.1,1.958
#Mean,760.0,,3.213,,,,,,,
#Std_Dev,0.0,,0.005,,,,,,,
115,780.0,Standard + p.c.(l),3.200,0.2,250.0,0.60,332.0,7.453,3160372.1,1.934
116,780.0,Standard + p.c.(l),3.206,0.1,250.0,0.60,333.2,7.331,3160372.1,1.944
117,780.0,Standard + p.c.(l),3.235,0.2,250.0,0.60,332.0,7.583,3160372.1,2.072
#Mean,780.0,,3.214,,,,,,,
#Std_Dev,0.0,,0.019,,,,,,,
118,800.0,Standard + p.c.(l),3.239,0.2,250.0,0.60,330.2,7.743,3160372.1,1.92
119,800.0,Standard + p.c.(l),3.223,0.1,250.0,0.60,328.6,7.474,3160372.1,1.939
120,800.0,Standard + p.c.(l),3.203,0.2,250.0,0.60,330.6,7.755,3160372.1,2.106
#Mean,800.0,,3.222,,,,,,,
#Std_Dev,0.0,,0.018,,,,,,,
121,820.0,Standard + p.c.(l),3.242,0.2,250.0,0.60,328.2,7.887,3160372.1,1.916
122,820.0,Standard + p.c.(l),3.229,0.1,250.0,0.60,328.8,7.772,3160372.1,1.937
123,820.0,Standard + p.c.(l),3.201,0.2,250.0,0.60,330.7,7.903,3160372.1,1.95
#Mean,820.0,,3.224,,,,,,,
#Std_Dev,0.0,,0.021,,,,,,,
124,840.0,Standard + p.c.(l),3.244,0.2,250.0,0.60,327.8,8.224,3160372.1,1.947
125,840.0,Standard + p.c.(l),3.230,0.1,250.0,0.60,327.4,8.232,3160372.1,1.932
126,840.0,Standard + p.c.(l),3.222,0.1,250.0,0.60,328.6,8.114,3160372.1,1.935
#Mean,840.0,,3.232,,,,,,,
#Std_Dev,0.0,,0.011,,,,,,,
127,860.0,Standard + p.c.(l),3.249,0.2,250.0,0.60,324.9,8.352,3160372.1,1.943
128,860.0,Standard + p.c.(l),3.209,0.1,250.0,0.60,328.2,8.498,3160372.1,1.924
129,860.0,Standard + p.c.(l),3.239,0.2,250.0,0.60,326.8,7.152,2735453.4,1.937
#Mean,860.0,,3.232,,,,,,,
#Std_Dev,0.0,,0.021,,,,,,,
130,880.0,Standard + p.c.(l),3.264,0.2,250.0,0.60,322.6,7.596,2735453.4,2.125
131,880.0,Standard + p.c.(l),3.269,0.1,250.0,0.60,323.6,7.571,2735453.4,2.105
132,880.0,Standard + p.c.(l),3.271,0.2,250.0,0.60,325.5,7.588,2735453.4,1.92
#Mean,880.0,,3.268,,,,,,,
#Std_Dev,0.0,,0.004,,,,,,,
133,900.0,Standard + p.c.(l),3.290,0.2,250.0,0.60,321.6,7.773,2735453.4,2.132
134,900.0,Standard + p.c.(l),3.305,0.2,250.0,0.60,321.5,7.728,2735453.4,1.92
135,900.0,Standard + p.c.(l),3.283,0.1,250.0,0.60,322.8,7.661,2735453.4,1.936
#Mean,900.0,,3.293,,,,,,,
#Std_Dev,0.0,,0.011,,,,,,,
136,920.0,Standard + p.c.(l),3.311,0.2,250.0,0.60,319.5,8.017,2735453.4,2.107
137,920.0,Standard + p.c.(l),3.248,0.1,250.0,0.60,321.7,7.831,2735453.4,1.956
138,920.0,Standard + p.c.(l),3.322,0.2,250.0,0.60,318.8,7.994,2735453.4,2.115
#Mean,920.0,,3.294,,,,,,,
#Std_Dev,0.0,,0.040,,,,,,,
139,940.0,Standard + p.c.(l),3.333,0.2,250.0,0.60,318.6,8.273,2735453.4,1.935
140,940.0,Standard + p.c.(l),3.333,0.2,250.0,0.60,317.6,8.068,2735453.4,1.93
141,940.0,Standard + p.c.(l),3.323,0.2,250.0,0.60,319.1,8.102,2735453.4,2.122
#Mean,940.0,,3.330,,,,,,,
#Std_Dev,0.0,,0.006,,,,,,,
142,960.0,Standard + p.c.(l),3.435,0.3,250.0,0.60,311.4,8.363,2735453.4,1.937
143,960.0,Standard + p.c.(l),3.355,0.1,250.0,0.60,313.6,7.26,2368343.0,2.09
144,960.0,Standard + p.c.(l),3.311,0.2,250.0,0.60,317.7,7.311,2368343.0,2.128
#Mean,960.0,,3.367,,,,,,,
#Std_Dev,0.0,,0.063,,,,,,,
145,980.0,Standard + p.c.(l),3.473,0.3,250.0,0.60,308.3,7.65,2368343.0,2.155
146,980.0,Standard + p.c.(l),3.416,0.2,250.0,0.60,307.3,7.619,2368343.0,2.093
147,980.0,Standard + p.c.(l),3.450,0.3,250.0,0.60,310.0,7.459,2368343.0,2.123
#Mean,980.0,,3.446,,,,,,,
#Std_Dev,0.0,,0.028,,,,,,,
148,1000.0,Standard + p.c.(l),3.392,0.2,250.0,0.60,307.8,7.701,2368343.0,2.145
149,1000.0,Standard + p.c.(l),3.443,0.2,250.0,0.60,308.4,7.621,2368343.0,2.132
150,1000.0,Standard + p.c.(l),3.368,0.1,250.0,0.60,311.0,7.558,2368343.0,1.916
#Mean,1000.0,,3.401,,,,,,,
#Std_Dev,0.0,,0.038,,,,,,,
151,1020.0,Standard + p.c.(l),3.511,0.3,250.0,0.60,302.2,7.66,2368343.0,1.957
152,1020.0,Standard + p.c.(l),3.445,0.1,250.0,0.60,305.2,7.755,2368343.0,1.914
153,1020.0,Standard + p.c.(l),3.463,0.1,250.0,0.60,303.4,7.814,2368343.0,2.095
#Mean,1020.0,,3.473,,,,,,,
#Std_Dev,0.0,,0.034,,,,,,,
154,1040.0,Standard + p.c.(l),3.502,0.2,250.0,0.60,299.3,7.999,2368343.0,1.905
155,1040.0,Standard + p.c.(l),3.499,0.3,250.0,0.60,301.1,7.929,2368343.0,1.92
156,1040.0,Standard + p.c.(l),3.497,0.2,250.0,0.60,300.2,7.916,2368343.0,1.919
#Mean,1040.0,,3.500,,,,,,,
#Std_Dev,0.0,,0.002,,,,,,,
157,1060.0,Standard + p.c.(l),3.563,0.2,250.0,0.60,296.3,7.864,2368343.0,2.142
158,1060.0,Standard + p.c.(l),3.566,0.2,250.0,0.60,295.6,8.068,2368343.0,1.939
159,1060.0,Standard + p.c.(l),3.526,0.2,250.0,0.60,295.8,8.133,2368343.0,1.909
#Mean,1060.0,,3.551,,,,,,,
#Std_Dev,0.0,,0.022,,,,,,,
160,1080.0,Standard + p.c.(l),3.538,0.1,250.0,0.60,293.1,8.256,2368343.0,2.068
161,1080.0,Standard + p.c.(l),3.558,0.1,250.0,0.60,294.9,8.102,2368343.0,1.925
162,1080.0,Standard + p.c.(l),3.642,0.3,250.0,0.60,292.8,8.159,2368343.0,1.92
#Mean,1080.0,,3.580,,,,,,,
#Std_Dev,0.0,,0.055,,,,,,,
163,1100.0,Standard + p.c.(l),3.696,0.3,250.0,0.60,286.5,8.208,2368343.0,1.917
164,1100.0,Standard + p.c.(l),3.644,0.2,250.0,0.60,289.0,8.321,2368343.0,1.919
165,1100.0,Standard + p.c.(l),3.616,0.2,250.0,0.60,289.9,8.365,2368343.0,2.128
#Mean,1100.0,,3.652,,,,,,,
#Std_Dev,0.0,,0.040,,,,,,,
166,1120.0,Standard + p.c.(l),3.753,0.3,250.0,0.60,280.2,8.281,2368343.0,2.125
167,1120.0,Standard + p.c.(l),3.683,0.2,250.0,0.60,284.6,8.309,2368343.0,2.048
168,1120.0,Standard + p.c.(l),3.641,0.2,250.0,0.60,286.2,8.498,2368343.0,1.913
#Mean,1120.0,,3.693,,,,,,,
#Std_Dev,0.0,,0.056,,,,,,,
169,1140.0,Standard + p.c.(l),3.756,0.3,250.0,0.60,280.1,8.562,2368343.0,2.137
170,1140.0,Standard + p.c.(l),3.738,0.2,250.0,0.60,277.8,3.724,1034526.9,2.114
171,1140.0,Standard + p.c.(l),3.716,0.2,250.0,0.60,278.5,7.68,2129678.2,1.913
#Mean,1140.0,,3.737,,,,,,,
#Std_Dev,0.0,,0.020,,,,,,,
172,1160.0,Standard + p.c.(l),1.053,4.0,250.0,0.60,1338.9,0.6589,1089206.3,1.921
#Std_Dev,0.0,,0.000,,,,,,,
173,1180.0,Standard + p.c.(l),3.819,0.3,250.0,0.60,269.5,8.068,2181619.6,1.911
174,1180.0,Standard + p.c.(l),3.878,0.2,250.0,0.60,267.8,8.049,2181619.6,2.09
175,1180.0,Standard + p.c.(l),3.954,0.2,250.0,0.60,266.7,8.164,2181619.6,1.924
#Mean,1180.0,,3.884,,,,,,,
#Std_Dev,0.0,,0.068,,,,,,,

